stock_id,name,market_type,industry_code,industry_name,position,is_standard_chain,sub_code,sub_name
1101,台泥,本國上市公司,1000,水泥,上游,True,1100,石灰石
1108,幸福,本國上市公司,1000,水泥,上游,True,1100,石灰石
1109,信大,本國上市公司,1000,水泥,上游,True,1100,石灰石
1101,台泥,本國上市公司,1000,水泥,中游,True,1500,水泥生料
1108,幸福,本國上市公司,1000,水泥,中游,True,1500,水泥生料
1109,信大,本國上市公司,1000,水泥,中游,True,1500,水泥生料
8463,潤泰材,本國上市公司,1000,水泥,中游,True,1500,水泥生料
1101,台泥,本國上市公司,1000,水泥,中游,True,1600,水泥熟料
1102,亞泥,本國上市公司,1000,水泥,中游,True,1600,水泥熟料
1108,幸福,本國上市公司,1000,水泥,中游,True,1600,水泥熟料
1109,信大,本國上市公司,1000,水泥,中游,True,1600,水泥熟料
8463,潤泰材,本國上市公司,1000,水泥,中游,True,1600,水泥熟料
1101,台泥,本國上市公司,1000,水泥,中游,True,1800,水泥成品
1103,嘉泥,本國上市公司,1000,水泥,中游,True,1800,水泥成品
1104,環泥,本國上市公司,1000,水泥,中游,True,1800,水泥成品
1108,幸福,本國上市公司,1000,水泥,中游,True,1800,水泥成品
1109,信大,本國上市公司,1000,水泥,中游,True,1800,水泥成品
1110,東泥,本國上市公司,1000,水泥,中游,True,1800,水泥成品
8463,潤泰材,本國上市公司,1000,水泥,中游,True,1800,水泥成品
1101,台泥,本國上市公司,1000,水泥,下游,True,1C00,預拌混凝土
1104,環泥,本國上市公司,1000,水泥,下游,True,1C00,預拌混凝土
1108,幸福,本國上市公司,1000,水泥,下游,True,1C00,預拌混凝土
1109,信大,本國上市公司,1000,水泥,下游,True,1C00,預拌混凝土
2504,國產,本國上市公司,1000,水泥,下游,True,1C00,預拌混凝土
5520,力泰,本國上櫃公司,1000,水泥,下游,True,1C00,預拌混凝土
1904,正隆,本國上市公司,2000,造紙,上游,True,2100,紙漿、紙類原料
1905,華紙,本國上市公司,2000,造紙,上游,True,2100,紙漿、紙類原料
1909,榮成,本國上市公司,2000,造紙,上游,True,2100,紙漿、紙類原料
6790,永豐實,本國上市公司,2000,造紙,上游,True,2100,紙漿、紙類原料
1904,正隆,本國上市公司,2000,造紙,中游,True,2210,文化用紙
1905,華紙,本國上市公司,2000,造紙,中游,True,2210,文化用紙
1907,永豐餘,本國上市公司,2000,造紙,中游,True,2210,文化用紙
6509,聚和,本國上櫃公司,2000,造紙,中游,True,2210,文化用紙
1903,士紙,本國上市公司,2000,造紙,中游,True,2220,工業用紙
1904,正隆,本國上市公司,2000,造紙,中游,True,2220,工業用紙
1907,永豐餘,本國上市公司,2000,造紙,中游,True,2220,工業用紙
6509,聚和,本國上櫃公司,2000,造紙,中游,True,2220,工業用紙
1904,正隆,本國上市公司,2000,造紙,中游,True,2230,家庭用紙
1907,永豐餘,本國上市公司,2000,造紙,中游,True,2230,家庭用紙
6790,永豐實,本國上市公司,2000,造紙,中游,True,2230,家庭用紙
1904,正隆,本國上市公司,2000,造紙,下游,True,2300,銷售、進出口業務
1905,華紙,本國上市公司,2000,造紙,下游,True,2300,銷售、進出口業務
1906,寶隆,本國上市公司,2000,造紙,下游,True,2300,銷售、進出口業務
1907,永豐餘,本國上市公司,2000,造紙,下游,True,2300,銷售、進出口業務
6790,永豐實,本國上市公司,2000,造紙,下游,True,2300,銷售、進出口業務
7885,宏羚,本國興櫃公司,2000,造紙,下游,True,2300,銷售、進出口業務
1521,大億,本國上市公司,3000,汽車,上游,True,3110,車燈
1522,堤維西,本國上市公司,3000,汽車,上游,True,3110,車燈
1538,正峰,本國上市公司,3000,汽車,上游,True,3110,車燈
2241,艾姆勒,本國上市公司,3000,汽車,上游,True,3110,車燈
2254,巨鎧精密-創,本國上市公司,3000,汽車,上游,True,3110,車燈
2301,光寶科,本國上市公司,3000,汽車,上游,True,3110,車燈
2340,台亞,本國上市公司,3000,汽車,上游,True,3110,車燈
2459,敦吉,本國上市公司,3000,汽車,上游,True,3110,車燈
3437,榮創,本國上市公司,3000,汽車,上游,True,3110,車燈
6605,帝寶,本國上市公司,3000,汽車,上游,True,3110,車燈
2248,華勝-KY,外國上市公司,3000,汽車,上游,True,3110,車燈
3226,龍鋒,本國上櫃公司,3000,汽車,上游,True,3110,車燈
3685,元創精密,本國上櫃公司,3000,汽車,上游,True,3110,車燈
5230,雷笛克光學,本國上櫃公司,3000,汽車,上游,True,3110,車燈
6604,儒億,本國興櫃公司,3000,汽車,上游,True,3110,車燈
6867,坦德科技,本國興櫃公司,3000,汽車,上游,True,3110,車燈
7449,元皓,創櫃公司,3000,汽車,上游,True,3110,車燈
2101,南港,本國上市公司,3000,汽車,上游,True,3120,輪胎
2102,泰豐,本國上市公司,3000,汽車,上游,True,3120,輪胎
2106,建大,本國上市公司,3000,汽車,上游,True,3120,輪胎
2241,艾姆勒,本國上市公司,3000,汽車,上游,True,3120,輪胎
2248,華勝-KY,外國上市公司,3000,汽車,上游,True,3120,輪胎
1319,東陽,本國上市公司,3000,汽車,上游,True,3130,鈑金
1524,耿鼎,本國上市公司,3000,汽車,上游,True,3130,鈑金
2241,艾姆勒,本國上市公司,3000,汽車,上游,True,3130,鈑金
2248,華勝-KY,外國上市公司,3000,汽車,上游,True,3130,鈑金
3685,元創精密,本國上櫃公司,3000,汽車,上游,True,3130,鈑金
1563,巧新,本國上市公司,3000,汽車,上游,True,3140,鋁合金鋼圈
2241,艾姆勒,本國上市公司,3000,汽車,上游,True,3140,鋁合金鋼圈
2248,華勝-KY,外國上市公司,3000,汽車,上游,True,3140,鋁合金鋼圈
4502,健信,本國上櫃公司,3000,汽車,上游,True,3140,鋁合金鋼圈
1319,東陽,本國上市公司,3000,汽車,上游,True,3150,引擎蓋
2241,艾姆勒,本國上市公司,3000,汽車,上游,True,3150,引擎蓋
2248,華勝-KY,外國上市公司,3000,汽車,上游,True,3150,引擎蓋
1319,東陽,本國上市公司,3000,汽車,上游,True,3160,保險桿
1339,昭輝,本國上市公司,3000,汽車,上游,True,3160,保險桿
2241,艾姆勒,本國上市公司,3000,汽車,上游,True,3160,保險桿
2239,英利-KY,外國上市公司,3000,汽車,上游,True,3160,保險桿
2248,華勝-KY,外國上市公司,3000,汽車,上游,True,3160,保險桿
1503,士電,本國上市公司,3000,汽車,上游,True,3180,其他
1506,正道,本國上市公司,3000,汽車,上游,True,3180,其他
1512,瑞利,本國上市公司,3000,汽車,上游,True,3180,其他
1525,江申,本國上市公司,3000,汽車,上游,True,3180,其他
1533,車王電,本國上市公司,3000,汽車,上游,True,3180,其他
1536,和大,本國上市公司,3000,汽車,上游,True,3180,其他
1568,倉佑,本國上市公司,3000,汽車,上游,True,3180,其他
1587,吉茂,本國上市公司,3000,汽車,上游,True,3180,其他
2228,劍麟,本國上市公司,3000,汽車,上游,True,3180,其他
2241,艾姆勒,本國上市公司,3000,汽車,上游,True,3180,其他
2301,光寶科,本國上市公司,3000,汽車,上游,True,3180,其他
2308,台達電,本國上市公司,3000,汽車,上游,True,3180,其他
2340,台亞,本國上市公司,3000,汽車,上游,True,3180,其他
2459,敦吉,本國上市公司,3000,汽車,上游,True,3180,其他
2497,怡利電,本國上市公司,3000,汽車,上游,True,3180,其他
3311,閎暉,本國上市公司,3000,汽車,上游,True,3180,其他
3679,新至陞,本國上市公司,3000,汽車,上游,True,3180,其他
3706,神達,本國上市公司,3000,汽車,上游,True,3180,其他
4551,智伸科,本國上市公司,3000,汽車,上游,True,3180,其他
4590,富田-創,本國上市公司,3000,汽車,上游,True,3180,其他
4976,佳凌,本國上市公司,3000,汽車,上游,True,3180,其他
6283,淳安,本國上市公司,3000,汽車,上游,True,3180,其他
6605,帝寶,本國上市公司,3000,汽車,上游,True,3180,其他
6722,輝創,本國上市公司,3000,汽車,上游,True,3180,其他
7788,松川精密,本國上市公司,3000,汽車,上游,True,3180,其他
7821,神數,本國上市公司,3000,汽車,上游,True,3180,其他
9942,茂順,本國上市公司,3000,汽車,上游,True,3180,其他
1338,廣華-KY,外國上市公司,3000,汽車,上游,True,3180,其他
2239,英利-KY,外國上市公司,3000,汽車,上游,True,3180,其他
2248,華勝-KY,外國上市公司,3000,汽車,上游,True,3180,其他
1785,光洋科,本國上櫃公司,3000,汽車,上游,True,3180,其他
2235,謚源,本國上櫃公司,3000,汽車,上游,True,3180,其他
3128,昇銳,本國上櫃公司,3000,汽車,上游,True,3180,其他
3162,精確,本國上櫃公司,3000,汽車,上游,True,3180,其他
3226,龍鋒,本國上櫃公司,3000,汽車,上游,True,3180,其他
3227,原相,本國上櫃公司,3000,汽車,上游,True,3180,其他
3290,東浦,本國上櫃公司,3000,汽車,上游,True,3180,其他
3310,佳穎,本國上櫃公司,3000,汽車,上游,True,3180,其他
3552,同致,本國上櫃公司,3000,汽車,上游,True,3180,其他
4554,橙的,本國上櫃公司,3000,汽車,上游,True,3180,其他
5356,協益,本國上櫃公司,3000,汽車,上游,True,3180,其他
6279,胡連,本國上櫃公司,3000,汽車,上游,True,3180,其他
7718,友鋮,本國上櫃公司,3000,汽車,上游,True,3180,其他
7744,崴寶,本國上櫃公司,3000,汽車,上游,True,3180,其他
8107,大億金茂,本國上櫃公司,3000,汽車,上游,True,3180,其他
9951,皇田,本國上櫃公司,3000,汽車,上游,True,3180,其他
2245,詠勝昌*,本國興櫃公司,3000,汽車,上游,True,3180,其他
2249,湧盛,本國興櫃公司,3000,汽車,上游,True,3180,其他
2252,為昇科,本國興櫃公司,3000,汽車,上游,True,3180,其他
2255,凱銳光電,本國興櫃公司,3000,汽車,上游,True,3180,其他
2256,歐特明,本國興櫃公司,3000,汽車,上游,True,3180,其他
7764,聖州,本國興櫃公司,3000,汽車,上游,True,3180,其他
7629,峰安車業,創櫃公司,3000,汽車,上游,True,3180,其他
2201,裕隆,本國上市公司,3000,汽車,中游,True,3200,整車組裝、修理及技術服務
2204,中華,本國上市公司,3000,汽車,中游,True,3200,整車組裝、修理及技術服務
2206,三陽工業,本國上市公司,3000,汽車,中游,True,3200,整車組裝、修理及技術服務
2227,裕日車,本國上市公司,3000,汽車,中游,True,3200,整車組裝、修理及技術服務
2231,為升,本國上市公司,3000,汽車,中游,True,3200,整車組裝、修理及技術服務
2241,艾姆勒,本國上市公司,3000,汽車,中游,True,3200,整車組裝、修理及技術服務
7629,峰安車業,創櫃公司,3000,汽車,中游,True,3200,整車組裝、修理及技術服務
2204,中華,本國上市公司,3000,汽車,下游,True,3300,銷售、進出口業務
2206,三陽工業,本國上市公司,3000,汽車,下游,True,3300,銷售、進出口業務
2207,和泰車,本國上市公司,3000,汽車,下游,True,3300,銷售、進出口業務
2227,裕日車,本國上市公司,3000,汽車,下游,True,3300,銷售、進出口業務
2241,艾姆勒,本國上市公司,3000,汽車,下游,True,3300,銷售、進出口業務
2247,汎德永業,本國上市公司,3000,汽車,下游,True,3300,銷售、進出口業務
2301,光寶科,本國上市公司,3000,汽車,下游,True,3300,銷售、進出口業務
3609,三一東林,本國上櫃公司,3000,汽車,下游,True,3300,銷售、進出口業務
2308,台達電,本國上市公司,4100,太空衛星科技,上游,True,4110,零組件/材料
2314,台揚,本國上市公司,4100,太空衛星科技,上游,True,4110,零組件/材料
2352,佳世達,本國上市公司,4100,太空衛星科技,上游,True,4110,零組件/材料
3380,明泰,本國上市公司,4100,太空衛星科技,上游,True,4110,零組件/材料
6271,同欣電,本國上市公司,4100,太空衛星科技,上游,True,4110,零組件/材料
6285,啟碁,本國上市公司,4100,太空衛星科技,上游,True,4110,零組件/材料
3105,穩懋,本國上櫃公司,4100,太空衛星科技,上游,True,4110,零組件/材料
3491,昇達科,本國上櫃公司,4100,太空衛星科技,上游,True,4110,零組件/材料
4909,新復興,本國上櫃公司,4100,太空衛星科技,上游,True,4110,零組件/材料
5457,宣德,本國上櫃公司,4100,太空衛星科技,上游,True,4110,零組件/材料
6980,鐳洋科技,本國興櫃公司,4100,太空衛星科技,上游,True,4110,零組件/材料
7886,科建,本國興櫃公司,4100,太空衛星科技,上游,True,4110,零組件/材料
3227,原相,本國上櫃公司,4100,太空衛星科技,上游,True,4110,零組件/材料
3178,公準,本國上櫃公司,4100,太空衛星科技,上游,True,4110,零組件/材料
7879,益材科技,本國興櫃公司,4100,太空衛星科技,上游,True,4110,零組件/材料
6980,鐳洋科技,本國興櫃公司,4100,太空衛星科技,上游,True,4120,次系統
2453,凌群,本國上市公司,4100,太空衛星科技,下游,True,4170,通訊
2453,凌群,本國上市公司,4100,太空衛星科技,下游,True,4180,影像遙測
2453,凌群,本國上市公司,4100,太空衛星科技,下游,True,4190,導航定位
3632,研勤,本國上櫃公司,4100,太空衛星科技,下游,True,4190,導航定位
2453,凌群,本國上市公司,5100,區塊鏈,應用服務,False,5110,交易平台
2480,敦陽科,本國上市公司,5100,區塊鏈,應用服務,False,5110,交易平台
7841,經貿聯網,本國興櫃公司,5100,區塊鏈,應用服務,False,5110,交易平台
2453,凌群,本國上市公司,5100,區塊鏈,應用服務,False,5120,商業應用
2480,敦陽科,本國上市公司,5100,區塊鏈,應用服務,False,5120,商業應用
2498,宏達電,本國上市公司,5100,區塊鏈,應用服務,False,5120,商業應用
7781,昕力資*,本國興櫃公司,5100,區塊鏈,應用服務,False,5120,商業應用
7841,經貿聯網,本國興櫃公司,5100,區塊鏈,應用服務,False,5120,商業應用
7406,宇萌,創櫃公司,5100,區塊鏈,應用服務,False,5120,商業應用
2453,凌群,本國上市公司,5100,區塊鏈,應用服務,False,5130,錢包/資產管理
7781,昕力資*,本國興櫃公司,5100,區塊鏈,應用服務,False,5130,錢包/資產管理
7841,經貿聯網,本國興櫃公司,5100,區塊鏈,應用服務,False,5130,錢包/資產管理
7406,宇萌,創櫃公司,5100,區塊鏈,應用服務,False,5130,錢包/資產管理
2453,凌群,本國上市公司,5100,區塊鏈,解決方案提供,False,5140,BaaS
7781,昕力資*,本國興櫃公司,5100,區塊鏈,解決方案提供,False,5140,BaaS
2453,凌群,本國上市公司,5100,區塊鏈,解決方案提供,False,5150,系統整合
6277,宏正,本國上市公司,5100,區塊鏈,解決方案提供,False,5150,系統整合
7781,昕力資*,本國興櫃公司,5100,區塊鏈,解決方案提供,False,5150,系統整合
2453,凌群,本國上市公司,5100,區塊鏈,解決方案提供,False,5160,領域方案
7781,昕力資*,本國興櫃公司,5100,區塊鏈,解決方案提供,False,5160,領域方案
7406,宇萌,創櫃公司,5100,區塊鏈,解決方案提供,False,5160,領域方案
2453,凌群,本國上市公司,5100,區塊鏈,基礎技術開發,False,5170,底層平台
7841,經貿聯網,本國興櫃公司,5100,區塊鏈,基礎技術開發,False,5170,底層平台
2453,凌群,本國上市公司,5100,區塊鏈,基礎技術開發,False,5180,開發工具
2498,宏達電,本國上市公司,5100,區塊鏈,基礎技術開發,False,5180,開發工具
7781,昕力資*,本國興櫃公司,5100,區塊鏈,基礎技術開發,False,5180,開發工具
2453,凌群,本國上市公司,5100,區塊鏈,基礎技術開發,False,5190,監控管理
6277,宏正,本國上市公司,5100,區塊鏈,基礎技術開發,False,5190,監控管理
7781,昕力資*,本國興櫃公司,5100,區塊鏈,基礎技術開發,False,5190,監控管理
2399,映泰,本國上市公司,5100,區塊鏈,運算資源,False,51B0,元件裝置
3515,華擎,本國上市公司,5100,區塊鏈,運算資源,False,51B0,元件裝置
6150,撼訊,本國上櫃公司,5100,區塊鏈,運算資源,False,51B0,元件裝置
2453,凌群,本國上市公司,5100,區塊鏈,支援服務,False,51D0,創投
2453,凌群,本國上市公司,5100,區塊鏈,支援服務,False,51E0,顧問諮詢
7406,宇萌,創櫃公司,5100,區塊鏈,支援服務,False,51E0,顧問諮詢
2453,凌群,本國上市公司,5100,區塊鏈,支援服務,False,51F0,媒體推廣
7406,宇萌,創櫃公司,5100,區塊鏈,支援服務,False,51F0,媒體推廣
2453,凌群,本國上市公司,5100,區塊鏈,支援服務,False,51G0,資安審計
2453,凌群,本國上市公司,5200,金融科技,領域應用,False,5210,保險
2867,三商壽,本國上市公司,5200,金融科技,領域應用,False,5210,保險
6910,德鴻,本國上櫃公司,5200,金融科技,領域應用,False,5210,保險
6816,捷智商訊,本國興櫃公司,5200,金融科技,領域應用,False,5210,保險
7781,昕力資*,本國興櫃公司,5200,金融科技,領域應用,False,5210,保險
7841,經貿聯網,本國興櫃公司,5200,金融科技,領域應用,False,5210,保險
2453,凌群,本國上市公司,5200,金融科技,領域應用,False,5220,支付
7722,LINEPAY,本國上市公司,5200,金融科技,領域應用,False,5220,支付
5478,智冠,本國上櫃公司,5200,金融科技,領域應用,False,5220,支付
6590,普鴻,本國上櫃公司,5200,金融科技,領域應用,False,5220,支付
6763,綠界科技*,本國上櫃公司,5200,金融科技,領域應用,False,5220,支付
6870,騰雲,本國上櫃公司,5200,金融科技,領域應用,False,5220,支付
7738,東聯互動,本國上櫃公司,5200,金融科技,領域應用,False,5220,支付
6741,91APP*-KY,本國上櫃公司,5200,金融科技,領域應用,False,5220,支付
6878,歐付寶,本國興櫃公司,5200,金融科技,領域應用,False,5220,支付
7781,昕力資*,本國興櫃公司,5200,金融科技,領域應用,False,5220,支付
7785,北祥科服,本國興櫃公司,5200,金融科技,領域應用,False,5220,支付
7819,精誠金融,本國興櫃公司,5200,金融科技,領域應用,False,5220,支付
7841,經貿聯網,本國興櫃公司,5200,金融科技,領域應用,False,5220,支付
7587,環球睿視,創櫃公司,5200,金融科技,領域應用,False,5220,支付
7680,美家人力,創櫃公司,5200,金融科技,領域應用,False,5220,支付
2453,凌群,本國上市公司,5200,金融科技,領域應用,False,5230,數位銀行
6614,資拓宏宇,本國上市公司,5200,金融科技,領域應用,False,5230,數位銀行
4953,緯軟,本國上櫃公司,5200,金融科技,領域應用,False,5230,數位銀行
6910,德鴻,本國上櫃公司,5200,金融科技,領域應用,False,5230,數位銀行
7781,昕力資*,本國興櫃公司,5200,金融科技,領域應用,False,5230,數位銀行
7785,北祥科服,本國興櫃公司,5200,金融科技,領域應用,False,5230,數位銀行
7841,經貿聯網,本國興櫃公司,5200,金融科技,領域應用,False,5230,數位銀行
2453,凌群,本國上市公司,5200,金融科技,領域應用,False,5240,監理法遵
2471,資通,本國上市公司,5200,金融科技,領域應用,False,5240,監理法遵
6614,資拓宏宇,本國上市公司,5200,金融科技,領域應用,False,5240,監理法遵
6865,偉康科技,本國上櫃公司,5200,金融科技,領域應用,False,5240,監理法遵
6910,德鴻,本國上櫃公司,5200,金融科技,領域應用,False,5240,監理法遵
6816,捷智商訊,本國興櫃公司,5200,金融科技,領域應用,False,5240,監理法遵
7781,昕力資*,本國興櫃公司,5200,金融科技,領域應用,False,5240,監理法遵
7785,北祥科服,本國興櫃公司,5200,金融科技,領域應用,False,5240,監理法遵
7826,極風雲創,本國興櫃公司,5200,金融科技,領域應用,False,5240,監理法遵
7841,經貿聯網,本國興櫃公司,5200,金融科技,領域應用,False,5240,監理法遵
2453,凌群,本國上市公司,5200,金融科技,領域應用,False,5250,理財投資
3158,嘉實,本國上櫃公司,5200,金融科技,領域應用,False,5250,理財投資
8284,三竹,本國上櫃公司,5200,金融科技,領域應用,False,5250,理財投資
7841,經貿聯網,本國興櫃公司,5200,金融科技,領域應用,False,5250,理財投資
7573,高曼,創櫃公司,5200,金融科技,領域應用,False,5250,理財投資
2453,凌群,本國上市公司,5200,金融科技,領域應用,False,5260,加密資產
7781,昕力資*,本國興櫃公司,5200,金融科技,領域應用,False,5260,加密資產
7841,經貿聯網,本國興櫃公司,5200,金融科技,領域應用,False,5260,加密資產
2453,凌群,本國上市公司,5200,金融科技,中介工具,False,5270,數據分析
2480,敦陽科,本國上市公司,5200,金融科技,中介工具,False,5270,數據分析
6614,資拓宏宇,本國上市公司,5200,金融科技,中介工具,False,5270,數據分析
6865,偉康科技,本國上櫃公司,5200,金融科技,中介工具,False,5270,數據分析
6870,騰雲,本國上櫃公司,5200,金融科技,中介工具,False,5270,數據分析
6910,德鴻,本國上櫃公司,5200,金融科技,中介工具,False,5270,數據分析
7714,創泓科技,本國上櫃公司,5200,金融科技,中介工具,False,5270,數據分析
6741,91APP*-KY,本國上櫃公司,5200,金融科技,中介工具,False,5270,數據分析
7781,昕力資*,本國興櫃公司,5200,金融科技,中介工具,False,5270,數據分析
7826,極風雲創,本國興櫃公司,5200,金融科技,中介工具,False,5270,數據分析
2453,凌群,本國上市公司,5200,金融科技,中介工具,False,5290,資料聚合
2480,敦陽科,本國上市公司,5200,金融科技,中介工具,False,5290,資料聚合
6865,偉康科技,本國上櫃公司,5200,金融科技,中介工具,False,5290,資料聚合
6870,騰雲,本國上櫃公司,5200,金融科技,中介工具,False,5290,資料聚合
6741,91APP*-KY,本國上櫃公司,5200,金融科技,中介工具,False,5290,資料聚合
6816,捷智商訊,本國興櫃公司,5200,金融科技,中介工具,False,5290,資料聚合
7781,昕力資*,本國興櫃公司,5200,金融科技,中介工具,False,5290,資料聚合
7826,極風雲創,本國興櫃公司,5200,金融科技,中介工具,False,5290,資料聚合
2453,凌群,本國上市公司,5200,金融科技,中介工具,False,52A0,數位身分
2480,敦陽科,本國上市公司,5200,金融科技,中介工具,False,52A0,數位身分
6865,偉康科技,本國上櫃公司,5200,金融科技,中介工具,False,52A0,數位身分
7714,創泓科技,本國上櫃公司,5200,金融科技,中介工具,False,52A0,數位身分
7781,昕力資*,本國興櫃公司,5200,金融科技,中介工具,False,52A0,數位身分
7841,經貿聯網,本國興櫃公司,5200,金融科技,中介工具,False,52A0,數位身分
2308,台達電,本國上市公司,5300,人工智慧,應用與服務,False,5310,系統整合
2453,凌群,本國上市公司,5300,人工智慧,應用與服務,False,5310,系統整合
2471,資通,本國上市公司,5300,人工智慧,應用與服務,False,5310,系統整合
2480,敦陽科,本國上市公司,5300,人工智慧,應用與服務,False,5310,系統整合
2495,普安,本國上市公司,5300,人工智慧,應用與服務,False,5310,系統整合
3029,零壹,本國上市公司,5300,人工智慧,應用與服務,False,5310,系統整合
4585,達明,本國上市公司,5300,人工智慧,應用與服務,False,5310,系統整合
6112,邁達特,本國上市公司,5300,人工智慧,應用與服務,False,5310,系統整合
6412,群電,本國上市公司,5300,人工智慧,應用與服務,False,5310,系統整合
6614,資拓宏宇,本國上市公司,5300,人工智慧,應用與服務,False,5310,系統整合
6658,聯策,本國上市公司,5300,人工智慧,應用與服務,False,5310,系統整合
6689,伊雲谷,本國上市公司,5300,人工智慧,應用與服務,False,5310,系統整合
8374,羅昇,本國上市公司,5300,人工智慧,應用與服務,False,5310,系統整合
3128,昇銳,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
3632,研勤,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
4953,緯軟,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
5209,新鼎,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
5351,鈺創,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
5371,中光電,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
5474,聰泰,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
6140,訊達電腦,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
6163,華電網,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
6697,東捷資訊,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
6739,竹陞科技,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
6752,叡揚,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
6811,宏碁資訊,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
6865,偉康科技,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
6870,騰雲,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
6910,德鴻,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
6925,意藍,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
6997,博弘,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
7547,碩網,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
7714,創泓科技,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
7747,昕奇雲端,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
8099,大世科,本國上櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
6938,藍新資訊,本國興櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
7737,凱鈿,本國興櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
7781,昕力資*,本國興櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
7825,和亞智慧,本國興櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
7826,極風雲創,本國興櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
7836,智生活,本國興櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
7841,經貿聯網,本國興櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
7868,聖育,本國興櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
7870,聯剛科技,本國興櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
7569,發條橘子,創櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
7587,環球睿視,創櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
7643,萬里遊,創櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
7675,卡德爾,創櫃公司,5300,人工智慧,應用與服務,False,5310,系統整合
2308,台達電,本國上市公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
2480,敦陽科,本國上市公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
3029,零壹,本國上市公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
6112,邁達特,本國上市公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
6412,群電,本國上市公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
6614,資拓宏宇,本國上市公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
6689,伊雲谷,本國上市公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
5209,新鼎,本國上櫃公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
6697,東捷資訊,本國上櫃公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
6739,竹陞科技,本國上櫃公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
6752,叡揚,本國上櫃公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
6811,宏碁資訊,本國上櫃公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
6865,偉康科技,本國上櫃公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
6870,騰雲,本國上櫃公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
6910,德鴻,本國上櫃公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
6925,意藍,本國上櫃公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
6997,博弘,本國上櫃公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
7547,碩網,本國上櫃公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
7714,創泓科技,本國上櫃公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
6741,91APP*-KY,本國上櫃公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
7737,凱鈿,本國興櫃公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
7781,昕力資*,本國興櫃公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
7825,和亞智慧,本國興櫃公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
7826,極風雲創,本國興櫃公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
7841,經貿聯網,本國興櫃公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
7587,環球睿視,創櫃公司,5300,人工智慧,應用與服務,False,5320,顧問諮詢
