n,ann_ret,ann_vol,sharpe,max_dd,win,ann_alpha,t_alpha,beta,target,predictor,smooth_N,hold_K,cost_rt,avg_daily_turn,ann_turn
4653,0.09414177056599148,0.11534507431648201,0.8161750393231944,-0.41080268908980067,0.3290350311626907,0.041730365797413606,1.4630732533164745,0.4330394657223004,P_md,P_lead,1,20,0.0,0.02493015258972706,6.282398452611219
4653,0.08471817288707466,0.11534086504823704,0.734502666090153,-0.42133003341504505,0.32817537072856223,0.03231010784610276,1.130483365249228,0.4330118718452707,P_md,P_lead,1,20,0.003,0.02493015258972706,6.282398452611219
4653,0.07843577443446344,0.11540444332581108,0.6796599175390736,-0.42825217154970774,0.32774554051149796,0.026029935878562175,0.9092542792564344,0.4329934759272509,P_md,P_lead,1,20,0.005,0.02493015258972706,6.282398452611219
4653,0.06901217675554662,0.11559916836263837,0.5969954432462107,-0.438493156090178,0.3258113045347088,0.016609677927251296,0.5785267363835285,0.4329658820502213,P_md,P_lead,1,20,0.008,0.02493015258972706,6.282398452611219
4653,0.0627297783029354,0.11579496356028007,0.5417314913725051,-0.4497815450768321,0.3253814743176445,0.010329505959710685,0.3589964828290134,0.4329474861322015,P_md,P_lead,1,20,0.01,0.02493015258972706,6.282398452611219
4672,0.22751004081528448,0.09645124994278274,2.358808630787564,-0.1545231942100478,0.3754280821917808,0.1917938500995492,8.719657342344584,0.2971534229281078,P_md,P_lead,3,1,0.0,0.2945205479452055,74.21917808219179
4672,0.11618127369199682,0.09741999190672974,1.1925814344475538,-0.22626976627736617,0.3621575342465753,0.08025065931180578,3.407445905402427,0.2989373960947015,P_md,P_lead,3,1,0.003,0.2945205479452055,74.21917808219179
4672,0.04196209560980502,0.09872583543113804,0.42503662214207216,-0.3034379962452395,0.3508133561643836,0.005888532119976763,0.23839536111441692,0.3001267115390974,P_md,P_lead,3,1,0.005,0.2945205479452055,74.21917808219179
4672,-0.06936667151348266,0.10162375041987276,-0.6825832664793865,-0.804281637615943,0.3369006849315068,-0.10565465866776662,-3.9774928746027247,0.30191068470569116,P_md,P_lead,3,1,0.008,0.2945205479452055,74.21917808219179
4672,-0.14358584959567444,0.10414114931843375,-1.3787619066564183,-0.9499889079761394,0.3276969178082192,-0.18001678585959555,-6.456190296012993,0.3031000001500871,P_md,P_lead,3,1,0.01,0.2945205479452055,74.21917808219179
4668,0.12713986101604846,0.10259755893366308,1.2392094152869055,-0.22221517613807884,0.3453299057412168,0.08647847367671106,3.485790840748951,0.332867680812051,P_md,P_lead,3,5,0.0,0.09254498714652956,23.32133676092545
4668,0.0921578558746603,0.10267174428978897,0.897597060536408,-0.239532120789818,0.3414738646101114,0.05150721314505765,2.039669375546013,0.3327797218525149,P_md,P_lead,3,5,0.003,0.09254498714652956,23.32133676092545
4668,0.06883651911373485,0.10297843490833414,0.6684556739963025,-0.26916399609396124,0.3380462724935733,0.02819303945728875,1.1022576031057343,0.33272108254615734,P_md,P_lead,3,5,0.005,0.09254498714652956,23.32133676092545
4668,0.03385451397234668,0.10381976219292381,0.32608930378241757,-0.3806832474929033,0.3314053127677806,-0.00677822107436461,-0.2596427162850265,0.3326331235866213,P_md,P_lead,3,5,0.008,0.09254498714652956,23.32133676092545
4668,0.01053317721142122,0.10463007213655187,0.1006706484697292,-0.4562492581127512,0.3281919451585261,-0.03009239476213351,-1.1362303673462493,0.3325744842802639,P_md,P_lead,3,5,0.01,0.09254498714652956,23.32133676092545
4663,0.10787988070128487,0.10315024593882788,1.0458519000067326,-0.24690474104103255,0.3450568303667167,0.06655014400877976,2.816933370617812,0.3388284862585981,P_md,P_lead,3,10,0.0,0.0461076560154407,11.619129315891056
4663,0.0904511867274483,0.10315292819916691,0.876864945150232,-0.2611419727640609,0.34312674244048896,0.049117162525214565,2.052314884674573,0.33886363602115216,P_md,P_lead,3,10,0.003,0.0461076560154407,11.619129315891056
4663,0.07883205741155723,0.10328896331006311,0.7632185945647582,-0.27143498024777957,0.3422689255843877,0.03749517486950444,1.5523772303188286,0.3388870691961882,P_md,P_lead,3,10,0.005,0.0461076560154407,11.619129315891056
4663,0.06140336343772065,0.10369332967776183,0.5921630989046085,-0.2866250870507435,0.3386232039459575,0.020062193385939217,0.8186151657251203,0.33892221895874236,P_md,P_lead,3,10,0.008,0.0461076560154407,11.619129315891056
4663,0.04978423412182959,0.10409523929898924,0.4782565894184269,-0.2965878744681202,0.3373364786618057,0.008440205730229107,0.3409046288683502,0.3389456521337784,P_md,P_lead,3,10,0.01,0.0461076560154407,11.619129315891056
4653,0.10120301303119153,0.11550128551696709,0.876206810843892,-0.3582812160225628,0.33870621104663656,0.04950654776792867,1.82709968022124,0.4271324112792381,P_md,P_lead,3,20,0.0,0.02364066193853428,5.957446808510638
4653,0.09226684281842558,0.11547845574375054,0.7989961610083176,-0.3697371385234943,0.3376316355039759,0.040574622466207494,1.491789577703712,0.42709733849271403,P_md,P_lead,3,20,0.003,0.02364066193853428,5.957446808510638
4653,0.08630939600991495,0.11552620011123783,0.7470980256150501,-0.37726994231752364,0.3367719750698474,0.03462000559839337,1.2693552442488527,0.42707395663503134,P_md,P_lead,3,20,0.005,0.02364066193853428,5.957446808510638
4653,0.07737322579714899,0.11569210708079282,0.6687856911717919,-0.3895258453550514,0.33505265420159036,0.025688080296672213,0.9376622997537677,0.4270388838485073,P_md,P_lead,3,20,0.008,0.02364066193853428,5.957446808510638
4653,0.07141577898863834,0.1158653619845711,0.6163686693366411,-0.40762090013845087,0.33419299376746187,0.019733463428858095,0.7180073665162396,0.42701550199082455,P_md,P_lead,3,20,0.01,0.02364066193853428,5.957446808510638
4672,0.23310563545081317,0.09390776804979362,2.4822827790690476,-0.17772297014327976,0.3807791095890411,0.19962755551673242,9.147555744768672,0.2785326723291939,P_md,P_lead,5,1,0.0,0.22388698630136986,56.419520547945204
4672,0.14847635462889539,0.09457716805914064,1.5698963891163533,-0.23008569207772134,0.3724315068493151,0.11479944933123287,4.937921809172626,0.28018686994011754,P_md,P_lead,5,1,0.003,0.22388698630136986,56.419520547945204
4672,0.09205683408095018,0.09559523267286843,0.9629856166151421,-0.26795541852181326,0.3632277397260274,0.058247378540899696,2.397396828096485,0.2812896683474001,P_md,P_lead,5,1,0.005,0.22388698630136986,56.419520547945204
4672,0.007427553259032373,0.097944372308293,0.0758344056323436,-0.45450793740807405,0.3514554794520548,-0.026580727644599938,-1.0227377318387798,0.282943865958324,P_md,P_lead,5,1,0.008,0.22388698630136986,56.419520547945204
4672,-0.04899196728891285,0.10002846770438306,-0.4897802436972261,-0.761606828585006,0.3433219178082192,-0.08313279843493297,-3.057632809209674,0.28404666436560644,P_md,P_lead,5,1,0.01,0.22388698630136986,56.419520547945204
4668,0.12554656651825633,0.10471315504980339,1.1989569644668256,-0.24383886089084406,0.3583976006855184,0.08324518766055512,3.698616409136085,0.3462931984588882,P_md,P_lead,5,5,0.0,0.08483290488431877,21.37789203084833
4668,0.09347972847198383,0.104749791611362,0.892409684391623,-0.2726324840971618,0.354541559554413,0.05113945280811497,2.22058399216002,0.34661162068959006,P_md,P_lead,5,5,0.003,0.08483290488431877,21.37789203084833
4668,0.07210183644113549,0.10500741013173176,0.6866356988586212,-0.29835221004123513,0.3513281919451585,0.029735629573154867,1.2703294901349704,0.34682390217672454,P_md,P_lead,5,5,0.005,0.08483290488431877,21.37789203084833
4668,0.040034998394863006,0.10574022035291962,0.3786165591601927,-0.35663015440468815,0.3459725792630677,-0.0023701052792852646,-0.09868603525330903,0.3471423244074265,P_md,P_lead,5,5,0.008,0.08483290488431877,21.37789203084833
4668,0.01865710636401467,0.10645597314045407,0.17525654797593343,-0.43814896955907534,0.3427592116538132,-0.023773928514245382,-0.9724012118849671,0.347354605894561,P_md,P_lead,5,5,0.01,0.08483290488431877,21.37789203084833
4663,0.11291800436949885,0.10646906117383723,1.0605710534549764,-0.2446681322987363,0.3592108084923869,0.06900948646189925,2.9205309699714244,0.3599697904484462,P_md,P_lead,5,10,0.0,0.046536564443491316,11.727214239759812
