n,F_lag1,p_lag1,F_lag2,p_lag2,F_lag3,p_lag3,F_lag5,p_lag5,weight,industry_code,industry_name,src,dst,freq,lags,F_lag4,p_lag4
4246,9.718099494092602,0.0018368325482547064,8.177016569403497,0.00028549570166069404,6.911483414719824,0.00012230798281478216,5.046823656517037,0.00012929845949994888,EW,4100,太空衛星科技,上游,下游,D,"1,2,3,5",,
888,4.03047336787026,0.04498931454836563,2.1112426192819225,0.12169963094883644,,,,,EW,4100,太空衛星科技,上游,下游,W,"1,2,4",1.1508129233711266,0.33126632262668754
208,0.015343966671782852,0.901539563352008,0.1260998170955496,0.8815965332415627,0.29687867905633053,0.8276287261314299,,,EW,4100,太空衛星科技,上游,下游,M,"1,2,3",,
4246,1.5188288909706387,0.21786510375978743,0.9340771187904094,0.3930292067743827,0.8550977372905713,0.46369056320865576,1.113663291267038,0.3506952414941722,EW,4100,太空衛星科技,下游,上游,D,"1,2,3,5",,
888,0.009339287757196729,0.9230342017407921,0.12482128685353391,0.8826702372817652,,,,,EW,4100,太空衛星科技,下游,上游,W,"1,2,4",1.2743215998015216,0.27835684934011684
208,0.020041876303197707,0.8875598964210418,3.3483904161667297,0.037111828975960715,2.0819684508886422,0.10385864240973858,,,EW,4100,太空衛星科技,下游,上游,M,"1,2,3",,
4246,5.649722382795496,0.017502240886809607,3.0183425418957754,0.04898724132209608,2.319449131229851,0.07339608060188496,1.334763994621849,0.24628663747663454,EW,5400,雲端運算,上游,下游,D,"1,2,3,5",,
888,0.04685510877384568,0.8286788231424571,1.5906082133564425,0.2043863237703632,,,,,EW,5400,雲端運算,上游,下游,W,"1,2,4",1.1484932362238784,0.3323342303872748
208,0.49644793446329333,0.4818686397693661,0.2376606074691373,0.7886914952266223,0.657034918733523,0.5794313610380613,,,EW,5400,雲端運算,上游,下游,M,"1,2,3",,
4246,1.2494644229194354,0.2637180945237221,1.0361864396386438,0.3548950257115805,0.7154007234837,0.5426804588196047,0.7315329006786925,0.5997190096616059,EW,5400,雲端運算,下游,上游,D,"1,2,3,5",,
888,0.0026600928810723685,0.9588781245099769,0.037812060506285515,0.9628954522443083,,,,,EW,5400,雲端運算,下游,上游,W,"1,2,4",0.09868140684555815,0.9828771370895204
208,0.5484099189709921,0.4598196209090742,0.24977192546132204,0.779219843420797,1.1459228625984919,0.33170868597950215,,,EW,5400,雲端運算,下游,上游,M,"1,2,3",,
4246,6.103337127102713,0.013531720789865323,3.9615830549895787,0.019103468939949818,3.0985072842633814,0.025715324132681336,2.117329131405644,0.06043880708356477,EW,5400,雲端運算,上游,中游,D,"1,2,3,5",,
888,0.27936559675990763,0.597249997157963,2.7486265955751916,0.06456475027840643,,,,,EW,5400,雲端運算,上游,中游,W,"1,2,4",1.6606147497169583,0.15708721806560488
208,0.7709861683993654,0.3809451143954156,0.41598140274146156,0.6602591478186421,0.6659854400799173,0.5738715451129355,,,EW,5400,雲端運算,上游,中游,M,"1,2,3",,
4246,1.165360002895464,0.2804180647576275,0.8395352863020397,0.4319829928276978,0.5705430199007686,0.6343833738552735,0.9714089340618218,0.4337085055395745,EW,5400,雲端運算,中游,上游,D,"1,2,3,5",,
888,0.27522645795972034,0.5999787006238844,0.3037643557787505,0.7381120272305847,,,,,EW,5400,雲端運算,中游,上游,W,"1,2,4",0.2512334065706006,0.9089602492607356
208,0.30741486083061814,0.5798782073772121,0.1691439095896348,0.8445074403054633,0.5301432685713158,0.6620989295061631,,,EW,5400,雲端運算,中游,上游,M,"1,2,3",,
4246,0.67873150206452,0.4100701854897089,0.45437751847651114,0.63487393915976,0.30282888022480403,0.8233769524422028,0.9104218546360783,0.4730525166283659,EW,5400,雲端運算,中游,下游,D,"1,2,3,5",,
888,0.7118635935556945,0.3990540859978964,0.7335948950537854,0.48047277138475514,,,,,EW,5400,雲端運算,中游,下游,W,"1,2,4",0.6788416247994913,0.6067219905202856
208,0.011685821024152228,0.9140218411618951,0.03221629891928649,0.9683021166805024,0.04752406141835766,0.9862362576208228,,,EW,5400,雲端運算,中游,下游,M,"1,2,3",,
4246,1.3142222071064242,0.2516962832441849,2.171375150792029,0.11414751796308838,1.4263692229591334,0.2330209149337413,1.4908590854082662,0.1892413229789468,EW,5400,雲端運算,下游,中游,D,"1,2,3,5",,
888,1.314375911982399,0.25191412359343685,1.5846214355031103,0.2056091888061519,,,,,EW,5400,雲端運算,下游,中游,W,"1,2,4",1.0300952443882185,0.3906129472508337
208,0.08566904996952628,0.7700544955889401,0.0957428706968608,0.9087390550380928,0.18469221873815686,0.9067205264237497,,,EW,5400,雲端運算,下游,中游,M,"1,2,3",,
4246,11.582052593444988,0.0006720825180281545,12.62639870961233,3.4095232621862914e-06,10.53194472536206,6.72775839289549e-07,6.960109071139762,1.7505569226685504e-06,EW,5800,運動科技,上游,下游,D,"1,2,3,5",,
888,8.71414282849789,0.003241000538636784,6.895504619378671,0.001067868313691308,,,,,EW,5800,運動科技,上游,下游,W,"1,2,4",3.970279300077082,0.003363679252901474
208,9.1779490036648,0.0027662243635362105,4.753465210746617,0.009614588986557633,3.0606779169618927,0.029317171334395493,,,EW,5800,運動科技,上游,下游,M,"1,2,3",,
4246,11.60596601861873,0.0006635191041721951,6.075066750578781,0.002319561893835724,4.038453109384123,0.007049991298275725,2.830352817697229,0.014785377670366825,EW,5800,運動科技,下游,上游,D,"1,2,3,5",,
888,0.01982138814762272,0.888069140306334,1.8326001153675489,0.16060640490025604,,,,,EW,5800,運動科技,下游,上游,W,"1,2,4",1.3682273380266268,0.2430816830143508
208,0.6835413093148005,0.4093359229420782,1.8795226532644982,0.15533618156028808,1.0145786680981572,0.3873007065555955,,,EW,5800,運動科技,下游,上游,M,"1,2,3",,
4246,0.05344660286863459,0.8171820666143946,1.9794761894621855,0.13826924926417936,1.6582973302185537,0.17381752068589576,1.0155009417627805,0.4066445948495835,EW,5800,運動科技,上游,中游,D,"1,2,3,5",,
888,7.9397659892249814,0.00494387372470019,9.063573058604005,0.00012696637912829885,,,,,EW,5800,運動科技,上游,中游,W,"1,2,4",4.431677056301082,0.001497519406848748
208,2.256500108711028,0.1346007973932449,1.5222556761179942,0.2207240243945196,3.7944842730771984,0.011217885221689762,,,EW,5800,運動科技,上游,中游,M,"1,2,3",,
4246,6.346378860569499,0.01179857401867688,7.18624130186018,0.0007661855664394841,6.236882807660463,0.0003196399054512207,3.8167796467125936,0.00188318503135801,EW,5800,運動科技,中游,上游,D,"1,2,3,5",,
888,6.516033528185407,0.010857656542291302,4.831779088562347,0.008184838871049066,,,,,EW,5800,運動科技,中游,上游,W,"1,2,4",2.4169835373849677,0.04722386623328314
208,0.48151008169311166,0.48852850562959343,0.5624538086906837,0.5707033368505307,2.929026361292477,0.03480555130388883,,,EW,5800,運動科技,中游,上游,M,"1,2,3",,
4246,12.815610304342647,0.00034758737130794056,15.35207049400024,2.2735843080377404e-07,12.881784322641533,2.2425179953966107e-08,8.170079228817508,1.0945048538397094e-07,EW,5800,運動科技,中游,下游,D,"1,2,3,5",,
888,11.365720389739698,0.0007805606291050266,5.966030188973493,0.0026691637803829137,,,,,EW,5800,運動科技,中游,下游,W,"1,2,4",3.505847798620102,0.007528192265227195
208,1.9889104039749068,0.15997777330074275,0.9275669600292832,0.39720108420278405,2.0527146157176626,0.10780285006196318,,,EW,5800,運動科技,中游,下游,M,"1,2,3",,
4246,8.340334432032718,0.003897067568607468,8.573925987114551,0.00019226599785467996,6.041795102039226,0.00042167444781127073,4.697248041288864,0.0002793456037154793,EW,5800,運動科技,下游,中游,D,"1,2,3,5",,
888,1.9693803320009697,0.16086480355133348,1.2052752984710087,0.3001030415661305,,,,,EW,5800,運動科技,下游,中游,W,"1,2,4",0.7365762394738785,0.5671195468034489
208,0.04170918354222187,0.838378726558021,0.13364801052472625,0.8749756473611461,0.9677098919815216,0.40900875663140057,,,EW,5800,運動科技,下游,中游,M,"1,2,3",,
3847,0.26954684909636434,0.6036658087062459,0.7703551679888051,0.4629201667436222,0.5830858192049233,0.6260763978324903,0.38626048536948265,0.8585301013799445,EW,6000,自動化,上游,下游,D,"1,2,3,5",,
806,0.5432182639841128,0.4613175788588239,0.2515546336943443,0.7776525345460544,,,,,EW,6000,自動化,上游,下游,W,"1,2,4",0.3749604719370605,0.8265859532210614
189,4.528205407218751,0.03466450180102914,2.528293610451245,0.08259480111071886,1.7425115353893175,0.15997042563362043,,,EW,6000,自動化,上游,下游,M,"1,2,3",,
3847,4.621685739612541,0.031632425852169264,3.0049181050204052,0.049659323842132494,2.5269560610425907,0.05567790280617307,2.0745164827768687,0.0655888738022192,EW,6000,自動化,下游,上游,D,"1,2,3,5",,
806,0.5608112988230594,0.4541531149220889,0.5002408789535032,0.6065743633419404,,,,,EW,6000,自動化,下游,上游,W,"1,2,4",0.5567401855497821,0.6941548366161677
189,0.043224518751775236,0.835531786160964,0.10825967426463826,0.8974522810091555,0.07526617651223,0.9732384370790501,,,EW,6000,自動化,下游,上游,M,"1,2,3",,
4246,7.093889056701923,0.007763953490533667,7.789632039777949,0.000419959321956832,5.4873491995938855,0.0009246134137500414,3.8933305923956816,0.001598704996084312,EW,C100,製藥,上游,下游,D,"1,2,3,5",,
888,1.344481232263697,0.24655832773878067,0.7927154788683218,0.45293662880452035,,,,,EW,C100,製藥,上游,下游,W,"1,2,4",1.018791715820381,0.3965689153557719
208,0.15205586865436047,0.6969852092220918,0.09748971481050045,0.907154537210237,0.5465545222304116,0.6510243811290232,,,EW,C100,製藥,上游,下游,M,"1,2,3",,
4246,1.1087403745110624,0.2924159008603879,2.0578831079096656,0.12785164312625494,2.9504054538418916,0.031452422541728725,1.9503361556502048,0.08282527124204357,EW,C100,製藥,下游,上游,D,"1,2,3,5",,
888,2.72038382954865,0.09942946182079948,1.3332829099981698,0.26414179547508493,,,,,EW,C100,製藥,下游,上游,W,"1,2,4",0.8360560526262582,0.502358625503999
208,0.17673107881110217,0.6746401660158674,0.20305385137759238,0.8164015099140726,0.524512614455722,0.665922660470251,,,EW,C100,製藥,下游,上游,M,"1,2,3",,
4246,7.973530818037295,0.004768765429841478,5.404021832683215,0.004529497426176771,3.6816182601540244,0.011555252278999452,2.568864715968137,0.02503093558437029,EW,C100,製藥,上游,中游,D,"1,2,3,5",,
888,2.2703982178388067,0.13222326582541313,2.28070506160094,0.10281529583383237,,,,,EW,C100,製藥,上游,中游,W,"1,2,4",1.5577355263240087,0.1835910776178143
208,0.05828437732050417,0.8094708813734705,0.06632993519355926,0.9358425280111844,0.17173001632404122,0.9154029421107333,,,EW,C100,製藥,上游,中游,M,"1,2,3",,
4246,0.010271308589124228,0.9192794285921054,0.3454480239086587,0.7079230515568027,0.7852911167052464,0.5019727044843365,0.7545470460491832,0.582628951586984,EW,C100,製藥,中游,上游,D,"1,2,3,5",,
888,0.7980622832294108,0.37191647845632475,0.8190382836897887,0.4411908230423485,,,,,EW,C100,製藥,中游,上游,W,"1,2,4",0.27255024559018337,0.895734390451925
208,0.5184102396615252,0.47234473866112825,0.39904831255995393,0.6714886491681622,0.722218241982207,0.539808063646795,,,EW,C100,製藥,中游,上游,M,"1,2,3",,
4246,0.1224433848051664,0.726416775111658,0.06671065121714823,0.9354668201603508,0.148307178143061,0.9308079217557608,0.7827229635167302,0.5619807162363906,EW,C100,製藥,中游,下游,D,"1,2,3,5",,
888,0.8189006468135757,0.3657483433749581,1.4015232652711054,0.2467700383807388,,,,,EW,C100,製藥,中游,下游,W,"1,2,4",0.48713054715177156,0.7452162713670226
208,2.8352036015594795,0.09374861877882867,1.2310293761819993,0.2941836889694469,1.9380671165928747,0.12470422115731665,,,EW,C100,製藥,中游,下游,M,"1,2,3",,
4246,1.0352558516965646,0.3089854341219598,1.1629518607590115,0.31266188046092164,0.7189444793742827,0.5405594813320209,1.0158392746454497,0.40644150844931476,EW,C100,製藥,下游,中游,D,"1,2,3,5",,
888,2.427451236488699,0.1195845263106597,5.295997033977383,0.005172423969376231,,,,,EW,C100,製藥,下游,中游,W,"1,2,4",2.4020866960419878,0.048390998622927006
208,2.473846768275911,0.11730394853524988,1.1329735475248717,0.3241221178637047,0.9663277569267563,0.40966435505543797,,,EW,C100,製藥,下游,中游,M,"1,2,3",,
4246,4.193340556229461,0.04064450424512921,2.1985758975192553,0.11108757947840867,1.4245524994560352,0.23355075133314757,1.8617065574050962,0.09762229696385823,EW,C200,醫療器材,上游,下游,D,"1,2,3,5",,
888,1.547775957816201,0.21379384405688673,1.2216902582926012,0.29523038664058754,,,,,EW,C200,醫療器材,上游,下游,W,"1,2,4",2.116407178008975,0.07689601108425222
208,0.036247340136327875,0.8491949395791912,0.016055586078596966,0.9840738797334102,0.2620632629425631,0.8526670752554076,,,EW,C200,醫療器材,上游,下游,M,"1,2,3",,
4246,1.4031562723040467,0.23626218477802988,0.6906933633403253,0.5012848143444983,1.0497299950188517,0.36930714343933757,1.0200611636866377,0.40391320861467106,EW,C200,醫療器材,下游,上游,D,"1,2,3,5",,
888,2.5294298049395474,0.11209812077717847,1.2084598606956394,0.29915146782216245,,,,,EW,C200,醫療器材,下游,上游,W,"1,2,4",2.252104420867324,0.0617882817228348
208,0.2960806147459796,0.5869442433476874,0.13004321497280907,0.8781313001216644,0.3129869930103193,0.8159829818836515,,,EW,C200,醫療器材,下游,上游,M,"1,2,3",,
4246,0.6069061920229001,0.435998523347266,1.1937595959831178,0.30318153018359384,0.9251390551504833,0.42765916593877706,1.100233262891716,0.35799618521127186,EW,C200,醫療器材,上游,中游,D,"1,2,3,5",,
888,2.2396645363813916,0.13486708988394727,1.9070658231387119,0.14912810916132271,,,,,EW,C200,醫療器材,上游,中游,W,"1,2,4",1.8988669842954196,0.10860506273280059
208,0.07948693640170007,0.7782797115935411,0.27667380480695697,0.7585901270258318,0.20930243416863595,0.889879648041615,,,EW,C200,醫療器材,上游,中游,M,"1,2,3",,
4246,3.0347662556866193,0.08157076383136343,1.4381453728014195,0.23748336960942962,1.4535146461931978,0.2252346681252852,0.9828394418012424,0.42657920097663116,EW,C200,醫療器材,中游,上游,D,"1,2,3,5",,
888,1.9760748004700592,0.16015589334826136,1.2975126790718023,0.27373207425708446,,,,,EW,C200,醫療器材,中游,上游,W,"1,2,4",1.3074119852237684,0.2654564019619565
208,0.3811870821838869,0.5376571499578173,0.2813417582475141,0.7550670734266035,0.14468359886765417,0.932991334358419,,,EW,C200,醫療器材,中游,上游,M,"1,2,3",,
4246,4.403632338992031,0.03592145456103011,2.0514791230708798,0.12867223233534134,1.2783633879600937,0.2799781602696777,0.9730015441607118,0.43271047066545276,EW,C200,醫療器材,中游,下游,D,"1,2,3,5",,
888,0.15550943288755573,0.6934200967094728,0.17666298182167375,0.8380918604315013,,,,,EW,C200,醫療器材,中游,下游,W,"1,2,4",0.5188799092106265,0.7218876609215907
208,1.0231545658613752,0.31297012652726375,0.8195964759128631,0.44207640353934197,0.6151019862930123,0.6059707481641285,,,EW,C200,醫療器材,中游,下游,M,"1,2,3",,
4246,0.07502774173065645,0.7841656446914975,0.16436298173010092,0.8484394067553919,0.16718755001567714,0.9185414840077888,0.18778190477713405,0.9673238240455468,EW,C200,醫療器材,下游,中游,D,"1,2,3,5",,
888,0.12681883881319106,0.7218384203920798,0.035860920727013426,0.9647758725005724,,,,,EW,C200,醫療器材,下游,中游,W,"1,2,4",0.5782859268049632,0.6784523991148501
208,0.9455735945154874,0.33200014469418704,0.550568169317703,0.5774891824246213,0.9319436170271737,0.4262624515180917,,,EW,C200,醫療器材,下游,中游,M,"1,2,3",,
4246,0.43874774653069337,0.507763468864666,0.31635823183289985,0.7288155300139887,0.35205842491171957,0.7876643568887167,0.3786395088095968,0.8636837726633412,EW,C300,食品生技,上游,下游,D,"1,2,3,5",,
888,2.9496858921024423,0.08624448110144695,3.7047953348215272,0.024989421689861957,,,,,EW,C300,食品生技,上游,下游,W,"1,2,4",2.1860450311103654,0.06875149430369404
208,5.866635258557324,0.01630447607391603,3.0843981313409654,0.04792998989439056,5.721774294242264,0.0008941914713922845,,,EW,C300,食品生技,上游,下游,M,"1,2,3",,
4246,0.028517053305749007,0.865907003079575,0.03961678871216938,0.9611580509303527,0.33745592360488585,0.798259716153115,0.3503403275251821,0.8822897572517319,EW,C300,食品生技,下游,上游,D,"1,2,3,5",,
888,1.8263967894056696,0.17689946208200955,3.37455615911186,0.03467639798262451,,,,,EW,C300,食品生技,下游,上游,W,"1,2,4",1.8154352646974385,0.12373460101940245
208,0.1931915915332993,0.6607387059386615,0.17738980425938228,0.8375842399841551,0.8657600792817969,0.4597928641315835,,,EW,C300,食品生技,下游,上游,M,"1,2,3",,
4246,2.621015536430326,0.10553126836927569,1.3962839029555016,0.2476288607439991,1.950158176786557,0.11928933420745053,1.4549849488214133,0.20123581575903207,EW,C300,食品生技,上游,中游,D,"1,2,3,5",,
888,5.902861352499646,0.015314554109446212,3.5979979409744405,0.027781546606742594,,,,,EW,C300,食品生技,上游,中游,W,"1,2,4",2.9388120215120987,0.01980911953323434
208,5.639111191768903,0.01849133086055377,3.1630419444852804,0.04441016081176541,3.7473569342256092,0.011933499849475736,,,EW,C300,食品生技,上游,中游,M,"1,2,3",,
4246,0.2942074111933467,0.5875653451223781,0.2789113598664541,0.7566208496849951,1.0458807986470886,0.3710029062983168,1.3035840017264155,0.25926124526844346,EW,C300,食品生技,中游,上游,D,"1,2,3,5",,
888,5.580243809150791,0.018380020937734734,6.025143748420167,0.0025179509500076196,,,,,EW,C300,食品生技,中游,上游,W,"1,2,4",3.3602213431472165,0.009669934910910323
208,1.6593030959510096,0.1991566090779512,1.4325003431938217,0.24113771165967277,1.5621388527053608,0.19984501337498392,,,EW,C300,食品生技,中游,上游,M,"1,2,3",,
4246,1.278004104862878,0.25833438106365486,0.9596507773862397,0.3831098212598382,1.7841590887164416,0.1479078566346932,1.522193934550064,0.17927689228241694,EW,C300,食品生技,中游,下游,D,"1,2,3,5",,
888,3.819571404287529,0.050972125732351214,1.6805033339003357,0.18687676104131898,,,,,EW,C300,食品生技,中游,下游,W,"1,2,4",1.0633130818584846,0.37350819214327746
208,0.013377112314099649,0.9080362010497516,1.5985332894680602,0.20475246243580122,3.229779901022515,0.023507918550939724,,,EW,C300,食品生技,中游,下游,M,"1,2,3",,
4246,4.98183066997137,0.025666883880442734,2.762558653127126,0.0632436940608971,2.5772116659450166,0.05203890034366546,1.7167014391193622,0.12713404788599436,EW,C300,食品生技,下游,中游,D,"1,2,3,5",,
888,0.10899228866154596,0.7413725505767819,2.3450676277581732,0.09643871649430971,,,,,EW,C300,食品生技,下游,中游,W,"1,2,4",2.342543099978782,0.053338239195249146
208,0.45637122697204263,0.5000898312289288,1.0727246332532387,0.34402533240464755,2.3536770761467896,0.07333056974231582,,,EW,C300,食品生技,下游,中游,M,"1,2,3",,
4180,1.8452304931244123,0.17441251197492222,1.5646425745733177,0.20928544068947202,1.5722448529290296,0.19392597013259555,1.3130514104984492,0.25526701408954905,EW,C400,再生醫療,上游,下游,D,"1,2,3,5",,
875,0.06574070952404863,0.797702911570813,0.32461403884207807,0.7228939844610545,,,,,EW,C400,再生醫療,上游,下游,W,"1,2,4",0.5074278216905912,0.7303005853301174
205,1.0386581926200078,0.30935885707833216,0.9417708404086703,0.39167628209651423,0.70064225380897,0.5527176419651939,,,EW,C400,再生醫療,上游,下游,M,"1,2,3",,
4180,1.2849061871759493,0.25705387210190817,0.67742543119427,0.5079788404675022,3.264587946667842,0.02049945324467936,2.7126679905110542,0.018764258795471146,EW,C400,再生醫療,下游,上游,D,"1,2,3,5",,
875,1.893585531982659,0.16915175904117388,3.272592498250383,0.03837628357378855,,,,,EW,C400,再生醫療,下游,上游,W,"1,2,4",1.7849470132013745,0.1297509255112544
205,1.4071600762398344,0.23692869955253712,1.535850205311266,0.21782600231025082,1.4190405772645787,0.2384611773892792,,,EW,C400,再生醫療,下游,上游,M,"1,2,3",,
4180,7.211503346800358e-13,0.9999993224724288,0.0,1.0,0.0,1.0,0.0,1.0,EW,C400,再生醫療,上游,中游,D,"1,2,3,5",,
875,0.0,1.0,0.0,1.0,,,,,EW,C400,再生醫療,上游,中游,W,"1,2,4",0.0,1.0
205,0.0,1.0,-1.4655942477192954e-14,1.0,0.0,1.0,,,EW,C400,再生醫療,上游,中游,M,"1,2,3",,
4180,7.211503346800358e-13,0.9999993224724288,0.0,1.0,0.0,1.0,0.0,1.0,EW,C400,再生醫療,中游,上游,D,"1,2,3,5",,
875,0.0,1.0,0.0,1.0,,,,,EW,C400,再生醫療,中游,上游,W,"1,2,4",0.0,1.0
205,0.0,1.0,-1.4655942477192954e-14,1.0,0.0,1.0,,,EW,C400,再生醫療,中游,上游,M,"1,2,3",,
4180,1.8452304931244123,0.17441251197492222,1.5646425745733177,0.20928544068947202,1.5722448529290296,0.19392597013259555,1.3130514104984492,0.25526701408954905,EW,C400,再生醫療,中游,下游,D,"1,2,3,5",,
875,0.06574070952404863,0.797702911570813,0.32461403884207807,0.7228939844610545,,,,,EW,C400,再生醫療,中游,下游,W,"1,2,4",0.5074278216905912,0.7303005853301174
205,1.0386581926200078,0.30935885707833216,0.9417708404086703,0.39167628209651423,0.70064225380897,0.5527176419651939,,,EW,C400,再生醫療,中游,下游,M,"1,2,3",,
4180,1.2849061871759493,0.25705387210190817,0.67742543119427,0.5079788404675022,3.264587946667842,0.02049945324467936,2.7126679905110542,0.018764258795471146,EW,C400,再生醫療,下游,中游,D,"1,2,3,5",,
875,1.893585531982659,0.16915175904117388,3.272592498250383,0.03837628357378855,,,,,EW,C400,再生醫療,下游,中游,W,"1,2,4",1.7849470132013745,0.1297509255112544
205,1.4071600762398344,0.23692869955253712,1.535850205311266,0.21782600231025082,1.4190405772645787,0.2384611773892792,,,EW,C400,再生醫療,下游,中游,M,"1,2,3",,
4246,22.18822236866493,2.5509041318039315e-06,14.272117285989989,6.644676105343767e-07,9.788479999912681,1.9674518912991766e-06,6.220965362234965,9.358722759121874e-06,EW,D000,半導體,上游,下游,D,"1,2,3,5",,
888,3.9124019952415567,0.04824120347572524,2.17236589006372,0.11451759197514565,,,,,EW,D000,半導體,上游,下游,W,"1,2,4",1.9986330555011076,0.09278286140779704
208,0.8300681153318281,0.3633281317449044,0.8261101375538487,0.4392294590555005,0.45153014190298085,0.7164986846578845,,,EW,D000,半導體,上游,下游,M,"1,2,3",,
4246,11.537609538707985,0.0006882954269840677,7.7755236543218285,0.0004259042793236385,5.78776901040859,0.000604488560626048,5.0265744072085194,0.00013522095516789744,EW,D000,半導體,下游,上游,D,"1,2,3,5",,
888,4.65377496979,0.03125421805717277,2.303268306053907,0.10053316588510858,,,,,EW,D000,半導體,下游,上游,W,"1,2,4",1.4476823722498129,0.2163327737234989
208,2.594237736768068,0.10879921704460074,1.5897346229562233,0.20653358331268695,0.9896284022938185,0.3987307118101182,,,EW,D000,半導體,下游,上游,M,"1,2,3",,
4246,21.918496029565688,2.933624170645054e-06,12.146640763346726,5.493375831082322e-06,9.21539071657931,4.493289777924838e-06,5.6236444936701355,3.582802995377045e-05,EW,D000,半導體,上游,中游,D,"1,2,3,5",,
888,1.4311160314686173,0.23190314464842862,1.296938077547167,0.2738889442235812,,,,,EW,D000,半導體,上游,中游,W,"1,2,4",2.0275287641610653,0.08862110939691548
208,2.391350708357138,0.12355806113054038,1.6064286567438495,0.20316740581176237,0.9275288456350925,0.42843397401372807,,,EW,D000,半導體,上游,中游,M,"1,2,3",,
4246,11.728935659632763,0.0006211935808119375,6.689088812443524,0.0012575930408703765,5.403952414835664,0.0010401928341664155,4.243000792788441,0.0007524543505219677,EW,D000,半導體,中游,上游,D,"1,2,3,5",,
888,2.517239515898603,0.11296516604262338,1.2856134412690936,0.27699909737139744,,,,,EW,D000,半導體,中游,上游,W,"1,2,4",1.7319309547443078,0.14081316928078222
208,4.710998067311516,0.03112516455067882,2.810875091630838,0.06251902011429304,1.971369695104422,0.11954750438986018,,,EW,D000,半導體,中游,上游,M,"1,2,3",,
4246,0.00805661793872888,0.9284832336043422,1.8878837562400914,0.15151911868412726,1.4578059334746882,0.22402594680889298,1.628812682325553,0.14873339651527553,EW,D000,半導體,中游,下游,D,"1,2,3,5",,
888,0.9112557264622271,0.3400424152780512,0.5339789246212767,0.5864572295823625,,,,,EW,D000,半導體,中游,下游,W,"1,2,4",0.8960178089084577,0.46569412860860016
208,0.46686335893115805,0.4952090005548698,0.22160815724176142,0.8014247589853347,0.47662280869408163,0.6989103948614277,,,EW,D000,半導體,中游,下游,M,"1,2,3",,
4246,3.4445546927403026,0.06352982266299155,2.4507868506638224,0.08634788099934687,1.8111124244899608,0.14285530426952983,1.5321611913444664,0.17620478562298802,EW,D000,半導體,下游,中游,D,"1,2,3,5",,
888,0.7542755949993487,0.3853616363287252,0.6741515544049465,0.5098512760191896,,,,,EW,D000,半導體,下游,中游,W,"1,2,4",0.83894307168811,0.5005509825000182
208,0.872781727337218,0.3512908438459018,0.4038927128959589,0.6682564365135638,0.4988842225520405,0.6834757489158969,,,EW,D000,半導體,下游,中游,M,"1,2,3",,
4246,0.4441855142910989,0.5051454177922414,0.11343914663444923,0.8927612321960532,0.9370657304994799,0.4217585224576076,1.1601920116969966,0.32626682369697974,EW,F000,電腦週邊,上游,下游,D,"1,2,3,5",,
888,3.8873952192612125,0.04896127817244309,2.3630139224455657,0.09473247299261794,,,,,EW,F000,電腦週邊,上游,下游,W,"1,2,4",2.120643969075536,0.0763754437497373
208,0.9401228784756698,0.333394408202786,0.5053293565980838,0.604071226926237,0.6618085421584091,0.5764614625745688,,,EW,F000,電腦週邊,上游,下游,M,"1,2,3",,
4246,0.0017191310388489892,0.9669292147274207,0.7024072436595361,0.4954489886929421,1.1366204474353594,0.3327721881290569,1.5993255665829782,0.15668199865621615,EW,F000,電腦週邊,下游,上游,D,"1,2,3,5",,
888,3.3044640667625185,0.0694302558811862,1.7859965599058871,0.16823631064977124,,,,,EW,F000,電腦週邊,下游,上游,W,"1,2,4",1.7842746496265895,0.12987039722001054
208,1.7211358078328984,0.19102129344567417,0.9926862725162722,0.37238921239448713,1.3268465255611321,0.2668073015262355,,,EW,F000,電腦週邊,下游,上游,M,"1,2,3",,
4246,4.817834134552008,0.02822072046433371,5.411663924159814,0.0044951019452519414,3.80408611320102,0.009756221416629839,2.6192342760962184,0.022635279141182442,EW,G000,平面顯示器,上游,下游,D,"1,2,3,5",,
888,0.06924233327195854,0.7925044705284298,1.0979239248661579,0.33401882199962085,,,,,EW,G000,平面顯示器,上游,下游,W,"1,2,4",1.3716751336110646,0.24186364256138249
208,0.0010557170195300768,0.9741116234347529,0.2365754740869141,0.7895457785364777,0.3661559193847514,0.7775107789635203,,,EW,G000,平面顯示器,上游,下游,M,"1,2,3",,
4246,0.5848994519618536,0.44444081700371035,0.4925669884543247,0.6110907758119991,0.6385442181157285,0.590144598623973,0.498023627253824,0.7779599995158225,EW,G000,平面顯示器,下游,上游,D,"1,2,3,5",,
888,0.003112376295983815,0.955522762916755,4.600600795787802,0.010288357779680525,,,,,EW,G000,平面顯示器,下游,上游,W,"1,2,4",3.6489581968137914,0.005879711991751901
208,0.04179147728954577,0.8382215798451876,0.016344225639011393,0.9837899238355019,0.1933270847067406,0.9008605453642123,,,EW,G000,平面顯示器,下游,上游,M,"1,2,3",,
4246,5.9992826632005585,0.014351866692974329,5.976758020535393,0.0025584672575064424,4.477530158660452,0.003823638618179388,2.704672322046926,0.01906696338401941,EW,G000,平面顯示器,上游,中游,D,"1,2,3,5",,
888,0.31604796480010827,0.574134926441883,0.15855093023995576,0.853403844643152,,,,,EW,G000,平面顯示器,上游,中游,W,"1,2,4",0.6734102404144907,0.6105146015624876
