date,ret
2007-12-10,0.002243906297855938
2007-12-11,-0.004070247202658318
2007-12-12,0.006886437010402498
2007-12-13,-0.0047559527883530885
2007-12-14,0.006181193586148416
2007-12-17,0.00914007711532433
2007-12-18,0.01616223841925772
2007-12-19,-0.00037354452674960223
2007-12-20,-0.009221810402846677
2007-12-21,-0.0016303336758950928
2007-12-24,0.006442803355548938
2007-12-25,0.008154216090822784
2007-12-26,0.0026309801696897117
2007-12-27,-0.002108622396760629
2007-12-28,-0.0008145547630668722
2007-12-31,0.002098957420217557
2008-01-02,-0.0176969798916222
2008-01-03,-0.007371844282008155
2008-01-04,0.007252177556351956
2008-01-07,0.02451556614337074
2008-01-08,0.006386589976858157
2008-01-09,0.00031093258443146143
2008-01-10,-0.0009895793728778085
2008-01-11,-0.0028742224206024674
2008-01-14,-0.02376862605364583
2008-01-15,0.014398937419567466
2008-01-16,-0.005264027732800398
2008-01-17,-0.023007862730187456
2008-01-18,-0.0026490123511412112
2008-01-21,-0.003063516826598404
2008-01-22,-0.009553924762367341
2008-01-23,0.014359212794138904
2008-01-24,0.008019754591457994
2008-01-25,-0.01700852446041936
2008-01-28,-0.005108044634240028
2008-01-29,-0.0033370166785593757
2008-01-30,0.013447166162477403
2008-01-31,0.010330600497970552
2008-02-01,0.0066910014632008755
2008-02-12,0.018321321049655632
2008-02-13,-0.002549283545766217
2008-02-14,0.0020986273546666247
2008-02-15,0.00929189474635677
2008-02-18,-0.0001557043913868704
2008-02-19,0.006673568506842288
2008-02-20,-0.01688665574564626
2008-02-21,-0.003200726601343358
2008-02-22,0.004832601588963877
2008-02-25,-0.007903903330471177
2008-02-26,-0.007380557360936695
2008-02-27,-0.003860037365209224
2008-02-29,0.00032399802955372474
2008-03-03,-0.003612926389931835
2008-03-04,-0.003450875534393112
2008-03-05,0.01455440138243541
2008-03-06,-0.04143204730667586
2008-03-07,0.02289346344684143
2008-03-10,-0.0001742199418340619
2008-03-11,-0.009799623968571758
2008-03-12,-0.0003535144218098985
2008-03-13,-0.0023894112692331784
2008-03-14,-0.0034506222545599378
2008-03-17,0.02123836220137007
2008-03-18,0.00046276850130952656
2008-03-19,-0.013459384531451722
2008-03-20,-0.002208961354867713
2008-03-21,-0.002846048977550886
2008-03-24,-0.015531317954276758
2008-03-25,-0.005627492897536516
2008-03-26,0.0022571332153542636
2008-03-27,-0.008400463984464205
2008-03-28,0.0013515125011448366
2008-03-31,0.0055216682629640875
2008-04-01,0.0005900907214596469
2008-04-02,0.012009568536334607
2008-04-03,0.009920473962693745
2008-04-07,-0.01762971246296842
2008-04-08,-0.014663908353938555
2008-04-09,-0.0005825051492277461
2008-04-10,0.002154875432196536
2008-04-11,-0.0031421170928250365
2008-04-14,-0.01554825246330475
2008-04-15,0.011113989862377027
2008-04-16,0.005389174902311951
2008-04-17,0.0013048409386669652
2008-04-18,0.006760760040370406
2008-04-21,-0.026074304228353704
2008-04-22,-0.007326849426846223
2008-04-23,0.002558599730982487
2008-04-24,-0.007920831916112911
2008-04-25,-0.0005332996303824469
2008-04-28,-0.024924082530924447
2008-04-29,-0.01850186301684584
2008-04-30,0.015250567410888472
2008-05-02,-0.007886124631061541
2008-05-05,0.01484889473810391
2008-05-06,-0.006254275282444683
2008-05-07,0.013057594723998004
2008-05-08,-0.0017052511593745913
2008-05-09,0.0022512931438191854
2008-05-12,0.006757033395083607
2008-05-13,0.0031644301005494934
2008-05-14,-0.002988944875034775
2008-05-15,-0.016635017404156124
2008-05-16,0.0001302332042077102
2008-05-19,-0.013713831914253129
2008-05-20,-0.00027761208744452384
2008-05-21,-0.009271088102341644
2008-05-22,0.005977062364544523
2008-05-23,0.0012297818539708863
2008-05-26,0.01050035193626015
2008-05-27,0.003945626302760786
2008-05-28,-0.004799832705604926
2008-05-29,0.00834643673587094
2008-05-30,-0.00733001635471197
2008-06-02,-0.006364231734590662
2008-06-03,0.014277993453062372
2008-06-04,-0.009034180070038486
2008-06-05,-0.01301549901395707
2008-06-06,0.0037977821009673503
2008-06-09,-0.0023284796736004632
2008-06-10,-0.004221833167100949
2008-06-11,0.02471408357109694
2008-06-12,-0.002315339904851506
2008-06-13,0.001928234720001244
2008-06-16,0.00347298832279342
2008-06-17,0.0012077750146090882
2008-06-18,0.002749832977817633
2008-06-19,-0.0004854031472858039
2008-06-20,-0.011401874242366244
2008-06-23,-0.006255580231376887
2008-06-24,0.011615575838933051
2008-06-25,-0.0027358304166710014
2008-06-26,-0.002999909031083538
2008-06-27,-0.0007587180496472501
2008-06-30,0.004143463746495352
2008-07-01,0.015172867171766215
2008-07-02,0.007846665353502534
2008-07-03,0.009220156947570404
2008-07-04,0.007013326328682422
2008-07-07,-0.00047889663814899494
2008-07-08,0.004097857875015421
2008-07-09,-0.0019149726773396267
2008-07-10,-0.0006945121062913355
2008-07-11,0.011988764502983678
2008-07-14,-0.005003250716469226
2008-07-15,-0.01154725475400081
2008-07-16,-0.008637081758337446
2008-07-17,0.0009586147133826932
2008-07-18,0.014535595061399727
2008-07-21,-0.008320346244673012
2008-07-22,0.0015609383531225312
2008-07-23,-0.00010027583097826226
2008-07-24,-0.007575710431143344
2008-07-25,-0.013486504101964029
2008-07-29,0.012884800980503501
2008-07-30,0.0008763134961530797
2008-07-31,0.0022828769727980605
2008-08-01,0.00402677369325926
2008-08-04,-0.006324790646375296
2008-08-05,0.01669987216170598
2008-08-06,0.003372419655371571
2008-08-07,0.003966733788237346
2008-08-08,0.008647415525924629
2008-08-11,-0.006388633536377551
2008-08-12,0.0028003293988902345
2008-08-13,0.0033567174521021287
2008-08-14,-0.009170357139123774
2008-08-15,0.004199767939989357
2008-08-18,0.0014134922378092017
2008-08-19,0.007817184047953583
2008-08-20,-0.003944335478630214
2008-08-21,-0.0024954976521115065
2008-08-22,0.0010469582565899973
2008-08-25,0.008669360821678728
2008-08-26,-0.0030455421867592947
2008-08-27,0.0012718770776003509
2008-08-28,-0.006405754422403218
2008-08-29,0.005896291010136879
2008-09-01,0.010544632662607783
2008-09-02,0.0038247379439862728
2008-09-03,-0.0022733384273769114
2008-09-04,0.016777752768166253
2008-09-05,0.004243166240312842
2008-09-08,0.008537309161357955
2008-09-09,-0.006120416760495247
2008-09-10,-0.011044762069983758
2008-09-11,-0.0007580006596789451
2008-09-12,0.005447098433904322
2008-09-15,0.0019990593434297613
2008-09-16,0.0014386775112301686
2008-09-17,-0.0023603222368297205
2008-09-18,0.008545868730171366
2008-09-19,0.004499497834293806
2008-09-22,0.0176175962143123
2008-09-23,0.011901799534057924
2008-09-24,-0.00038230332389849186
2008-09-25,-0.0012036067995862985
2008-09-26,0.011022040009539727
2008-09-30,0.014805471592745416
2008-10-01,-0.0035851136363197547
2008-10-02,-0.001130237961448898
2008-10-03,0.005245643363504143
2008-10-06,0.012310229379007252
2008-10-07,0.00577866726136417
2008-10-08,-0.0006324818955003864
2008-10-09,-0.011785229708196588
2008-10-13,-0.0014906913494657607
2008-10-14,-0.0034030674514871143
2008-10-15,-0.007333458881886833
2008-10-16,-0.0021804329077792645
2008-10-17,-0.004532958763080026
2008-10-20,0.009174965471025143
2008-10-21,0.006598228234729863
2008-10-22,0.00977282444819568
2008-10-23,0.005634723904046832
2008-10-24,0.003520938416024147
2008-10-27,0.005340849722026572
2008-10-28,0.009533288591331616
2008-10-29,-0.0011090785358909023
2008-10-30,0.004258890007110841
2008-10-31,-0.004348175914103643
2008-11-03,0.012742829165132814
2008-11-04,-0.01911716353130717
2008-11-05,0.00222859573519041
2008-11-06,-0.01780821428470718
2008-11-07,0.014534631732059971
2008-11-10,-0.016484085049520036
2008-11-11,0.028758525735450447
2008-11-12,-0.0012776460375607413
2008-11-13,0.018153422346943122
2008-11-14,0.01674932149057412
2008-11-17,0.029853905290732445
2008-11-18,0.020916152120238396
2008-11-19,-0.003952848406217558
2008-11-20,-0.01043436169226707
2008-11-21,-0.003044519493824673
2008-11-24,-0.0023297960528776045
2008-11-25,-0.005177585944480455
2008-11-26,0.00327179417347353
2008-11-27,-0.0020363116834457053
2008-11-28,-0.0006644685856396614
2008-12-01,-0.00606580818527307
2008-12-02,-0.002166968872182831
2008-12-03,0.013206555926116657
2008-12-04,-0.01812204356047487
2008-12-05,-0.002168862681891661
2008-12-08,-0.01407097601749796
2008-12-09,0.0017597058949944335
2008-12-10,-0.003294213035362436
2008-12-11,0.008937669293820463
2008-12-12,0.009247960929082845
2008-12-15,0.013731145638025249
2008-12-16,0.015502070540449872
2008-12-17,-0.005486126637039606
2008-12-18,0.029027429506553015
2008-12-19,-0.030070060819154
2008-12-22,0.01045825120732697
2008-12-23,0.009583719082978573
2008-12-24,-0.0028331609162658058
2008-12-25,0.0013580947107228684
2008-12-26,0.000927738200406291
2008-12-29,-0.013162612337124882
2008-12-30,-0.000604680207201988
2008-12-31,-0.013531635572631241
2009-01-05,-0.013498659562801486
2009-01-06,-0.004766277146072253
2009-01-07,0.0027484350344211556
2009-01-08,0.0026508935001855333
2009-01-09,0.0085256426564236
2009-01-10,0.0015048451323073676
2009-01-12,0.00628156730540845
2009-01-13,-0.0008526421549698397
2009-01-14,0.0033180132872772804
2009-01-15,0.01741648624651415
2009-01-16,-0.00019552389382852461
2009-01-17,0.004503172288584815
2009-01-19,0.004567191031183915
2009-01-20,0.0005779282250849872
2009-01-21,-0.0035225947808381684
2009-02-02,0.005589700696471533
2009-02-03,0.0026596623845687173
2009-02-04,-0.0033178939890384424
2009-02-05,-0.0012373236653716434
2009-02-06,-0.007183945337547376
2009-02-09,0.0013932477043207439
2009-02-10,-0.007634588444898708
2009-02-11,0.003996570155450224
2009-02-12,0.00010649222566594396
2009-02-13,-0.0022626711333753515
2009-02-16,0.010752790144935466
2009-02-17,-0.007101442015007181
2009-02-18,-0.005379164433921809
2009-02-19,-0.0011750499808436672
2009-02-20,0.005388137154614982
2009-02-23,-0.011741579918004506
2009-02-24,0.0034030338717853997
2009-02-25,0.0004025786879677711
2009-02-26,0.011476296621496039
2009-02-27,0.01084614748944188
2009-03-02,0.00900763996350255
2009-03-03,0.006053965660420218
2009-03-04,-0.00452786855878887
2009-03-05,-0.0010656225584654497
2009-03-06,0.014395705652099492
2009-03-09,0.01935818249196962
2009-03-10,-0.000732213452907797
2009-03-11,-0.016467782732657393
2009-03-12,-0.016517978342364605
2009-03-13,-0.009401624353033985
2009-03-16,-0.007353253654115724
2009-03-17,-0.0041044999307336405
2009-03-18,0.01795902440031785
2009-03-19,-0.003136740062008994
2009-03-20,0.007956362586652093
2009-03-23,-0.01974407827343949
2009-03-24,0.0008514471538905565
2009-03-25,-0.003519687213968361
2009-03-26,0.004289494142205561
2009-03-27,0.02076851413151787
2009-03-30,0.026239172076477697
2009-03-31,-0.01750240983645282
2009-04-01,0.005385985935034719
2009-04-02,0.02459341155896152
2009-04-03,0.004420891226914166
2009-04-06,0.0021003120630345446
2009-04-07,0.006689554806697272
2009-04-08,0.011721061088942279
2009-04-09,-0.008154766912823398
2009-04-10,-0.010382901293854916
2009-04-13,0.010875097847053733
2009-04-14,0.01318643804540398
2009-04-15,0.0075075038113071434
2009-04-16,-0.006277198727661014
2009-04-17,-0.010287904838346601
2009-04-20,0.01745751701137327
2009-04-21,-0.014588425495785338
2009-04-22,0.008846377630577652
2009-04-23,-0.0035177741848869057
2009-04-24,0.0010668198017596154
2009-04-27,0.01577278338608268
2009-04-28,0.003787565345221164
2009-04-29,0.0015656365421756122
2009-04-30,0.010961159769623953
2009-05-04,0.010739421991183953
2009-05-05,-0.013086503597901183
2009-05-06,-0.011239730267975914
2009-05-07,0.011604744187077902
2009-05-08,0.01376507654614938
2009-05-11,-0.016399429041262265
2009-05-12,0.0012559226326082779
2009-05-13,-0.00018733570869709781
2009-05-14,-0.0013563158266820582
2009-05-15,-0.00047651419387709226
2009-05-18,0.0033292928686946017
2009-05-19,0.017673395366790398
2009-05-20,-0.006830887901473285
2009-05-21,-0.017070264107604552
2009-05-22,0.0019692326978724486
2009-05-25,-0.0015184019729509515
2009-05-26,-0.0007719193278077196
2009-05-27,-0.011497742029542974
2009-06-01,-0.018944606791375287
2009-06-02,-0.0031433050755906525
2009-06-03,-0.000993496347009593
2009-06-04,0.004475042093153379
2009-06-05,-0.001003027490792225
2009-06-06,-0.0024966996338299623
2009-06-08,0.012729485698037585
2009-06-09,0.007105530476234176
2009-06-10,-0.015205326355288049
2009-06-11,0.006250885505050111
2009-06-12,0.01033645656919483
2009-06-15,-0.007495200298224078
2009-06-16,-0.005110211226847746
2009-06-17,0.007680606716693602
2009-06-18,-0.005245043460532351
2009-06-19,0.005496011403893166
2009-06-22,-0.024107159076561874
2009-06-23,0.003527839224264642
2009-06-24,-0.008247538494030975
2009-06-25,0.010986500456651956
2009-06-26,-0.007036934375240396
2009-06-29,-0.0021590780104770793
2009-06-30,0.00018191654912483166
2009-07-01,0.0006799918081925281
2009-07-02,0.005520214920702074
2009-07-03,-0.010319385660204225
2009-07-06,0.011958958029991012
2009-07-07,0.0032277522872469844
2009-07-08,0.006014542630158245
2009-07-09,0.016000165970178223
2009-07-10,-0.001782290757591694
2009-07-13,-0.0183354917845671
2009-07-14,-0.0011353197801921289
2009-07-15,-0.0025318635812906012
2009-07-16,0.00019429512213292414
2009-07-17,-0.01210986130707991
2009-07-20,-0.0007014400629790866
2009-07-21,-0.010094899755245778
2009-07-22,0.01559755336023175
2009-07-23,0.009729458584901603
2009-07-24,-0.010053541297663206
2009-07-27,-0.001998359342622857
2009-07-28,-0.006024119241447025
2009-07-29,-0.001557167073481097
2009-07-30,-0.005495596062045056
2009-07-31,0.006723131996061504
2009-08-03,-0.009217928366378992
2009-08-04,0.028536907979512655
2009-08-05,0.008176698853099774
2009-08-06,-0.010931175588210228
2009-08-10,0.020704883017206764
2009-08-11,0.012200783223110825
2009-08-12,-0.007263093799574006
2009-08-13,-0.005752346682764356
2009-08-14,-0.005322547326360248
2009-08-17,0.011357917118669073
2009-08-18,-0.0019935572070577737
2009-08-19,-0.0028918968867123664
2009-08-20,-0.003336555690312916
2009-08-21,0.00031597584351837475
2009-08-24,0.019006851202719485
2009-08-25,0.004280315191341907
2009-08-26,0.014174116884133166
2009-08-27,-0.014043771369275837
2009-08-28,0.005345279883393675
2009-08-31,-0.0019554734288262394
2009-09-01,-0.0003298460707328657
2009-09-02,-0.0005819260145285292
2009-09-03,-0.0007191204464403623
2009-09-04,0.002148442005994112
2009-09-07,0.0008980335877518293
2009-09-08,-0.007837229967742249
2009-09-09,0.005176232938268014
2009-09-10,0.006624359879359764
2009-09-11,0.0003723255277827903
2009-09-14,-0.004617463726280334
2009-09-15,0.0008590046377373439
2009-09-16,0.0049561685208742035
2009-09-17,0.0008372939928634345
2009-09-18,-0.010425404611973943
2009-09-21,0.0038615432997687518
2009-09-22,0.0043434894235584
2009-09-23,0.0036246652408297546
2009-09-24,0.0042643514558947946
2009-09-25,0.003447275778996335
2009-09-28,0.0017360719101925208
2009-09-29,0.014975480825273679
2009-09-30,-0.0013121414492355613
2009-10-01,-0.0012481484745524183
2009-10-02,-0.003266010004496973
2009-10-05,-0.0006747786838433405
2009-10-06,0.004725887393814919
2009-10-07,-0.004308550038932576
2009-10-08,0.001507679854133854
2009-10-09,-0.016888409568691788
2009-10-12,-0.010194584022003454
2009-10-13,-0.00010358492849492449
2009-10-14,0.009242120734505067
2009-10-15,-0.008445651603266002
2009-10-16,0.013836577676427014
2009-10-19,-0.002954970543797621
2009-10-20,0.004342411655022743
2009-10-21,-0.00716997963000113
2009-10-22,-0.0033580519932277716
2009-10-23,-0.0020787755232958074
2009-10-26,0.016379258879967423
2009-10-27,-0.004078915864462233
2009-10-28,0.0023173618216488535
2009-10-29,-0.0002503044544063804
2009-10-30,-0.01031554044297062
2009-11-02,0.0004964569460788766
2009-11-03,0.00039868747355779454
2009-11-04,0.0006716234805334773
2009-11-05,-0.004795873361935653
2009-11-06,-0.001239888177458621
2009-11-09,0.011602777416932414
2009-11-10,-0.018749862574705203
2009-11-11,0.0025364800446640128
2009-11-12,-0.00844036067672408
2009-11-13,0.0011261636129361115
2009-11-16,-0.0011288268769402733
2009-11-17,0.003221335930876812
2009-11-18,-0.0050520572791159166
2009-11-19,0.009786830052502637
2009-11-20,0.0027623246046302842
2009-11-23,0.011586841358506888
2009-11-24,-0.0009910939708818334
2009-11-25,-0.005864457348432841
2009-11-26,0.004371023742399212
2009-11-27,0.015988035137005818
2009-11-30,0.015294988542265506
2009-12-01,-0.005623638408584736
2009-12-02,-0.0073249348763784194
2009-12-03,0.020111512555198382
2009-12-04,0.013890315254435657
2009-12-07,0.012427120940371756
2009-12-08,-0.00468357424876625
2009-12-09,-0.008857449219872839
2009-12-10,-0.006370989254241493
2009-12-11,-0.006772947292647911
2009-12-14,0.00844787755319262
2009-12-15,-0.013444205703787142
2009-12-16,0.00980756310993722
2009-12-17,-0.007023509894574548
2009-12-18,0.007297978940245285
2009-12-21,-0.007826059203809823
2009-12-22,0.004217150419173775
2009-12-23,0.021810572276985744
2009-12-24,-0.005890433245803638
2009-12-25,0.003390491395189825
2009-12-28,-0.002882941972180667
2009-12-29,0.00910576113554155
2009-12-30,-0.004026797661140941
2009-12-31,-0.0054981649933454725
2010-01-04,-0.0013173071924814043
2010-01-05,0.005123991459165618
2010-01-06,0.012815547446906564
2010-01-07,0.008524167065667483
2010-01-08,0.006551916682555031
2010-01-11,-0.006502729438458193
2010-01-12,0.0005463583452076299
2010-01-13,0.008594297071942305
2010-01-14,0.01860435663984616
2010-01-15,0.003448935753262968
2010-01-18,-0.0019071808144706824
2010-01-19,0.009230552935091122
2010-01-20,0.008951847362181522
2010-01-21,0.007006396004925593
2010-01-22,0.004722955456762644
2010-01-25,0.009148741752018692
2010-01-26,0.005235120435427849
2010-01-27,0.01538050047082324
2010-01-28,0.006675298437637395
2010-01-29,-0.005301161870248249
2010-02-01,0.016653284921054213
2010-02-02,0.0005911043991853222
2010-02-03,-0.01570944704876702
2010-02-04,-0.0044498779982000474
2010-02-05,0.005456490819434029
2010-02-06,0.01400807194664307
2010-02-08,-0.0024625887246367342
2010-02-09,0.006477481147927185
2010-02-10,0.0039388650931023485
2010-02-22,-0.009720635936961562
2010-02-23,0.008845917732060633
2010-02-24,0.0006811189349856771
2010-02-25,-0.007078183999944237
2010-02-26,0.005146322852952477
2010-03-01,0.0077144794952777335
2010-03-02,-0.0035423915642150755
2010-03-03,-0.00873427584684117
2010-03-04,0.0036351822954652753
2010-03-05,0.0008080607984140772
2010-03-08,0.003563006559752148
2010-03-09,0.002539845197952062
2010-03-10,-0.0019790569236566424
2010-03-11,0.009966623816262865
2010-03-12,0.00346226894993045
2010-03-15,-7.836270722012123e-05
2010-03-16,-0.005289024399159305
2010-03-17,0.0017489943500232884
2010-03-18,-0.005912638332235803
2010-03-19,-0.0035496917096863928
2010-03-22,0.002980433643100166
2010-03-23,0.0029417676056975655
2010-03-24,-0.0027823123352024495
2010-03-25,0.0047323024371273385
2010-03-26,0.0036685819452598393
2010-03-29,0.00034930713606253633
2010-03-30,0.001443547422004978
2010-03-31,-0.01583936866558475
2010-04-01,-0.01160880508889257
2010-04-02,0.012511303478266494
2010-04-06,0.003608931951583542
2010-04-07,0.007964896595310814
2010-04-08,0.0023092943707641476
2010-04-09,0.001581765078369858
2010-04-12,-0.002357295429215934
2010-04-13,-0.0015442000985168404
2010-04-14,0.004361020246810326
2010-04-15,-0.00034173852273218855
2010-04-16,0.0008884529654801089
2010-04-19,0.009288752485448415
2010-04-20,-0.00027577884802598793
2010-04-21,0.004007143839361481
2010-04-22,-0.0042027587331735245
2010-04-23,0.013194826375973662
2010-04-26,-0.0024633535663979252
2010-04-27,-0.006448222534177046
2010-04-28,0.01077111069408677
2010-04-29,-0.0024706507080596695
2010-04-30,-0.008314472484828611
2010-05-03,0.00601073714277317
2010-05-04,0.009900339352350377
2010-05-05,-0.0052534177469228185
2010-05-06,0.001132742912562358
2010-05-07,-0.013343931716201095
2010-05-10,0.010767634482129609
2010-05-11,-0.003676841873632009
2010-05-12,0.0032160155431317666
2010-05-13,-0.0015187857468893402
2010-05-14,0.011319144283854866
2010-05-17,-0.006655931692911961
2010-05-18,0.010006262066305106
2010-05-19,0.005038565564702228
2010-05-20,0.009612161043724608
2010-05-21,0.004521314168086717
2010-05-24,0.014257108350900728
2010-05-25,0.0032353158308265975
2010-05-26,-0.0003934389168101446
2010-05-27,-0.0018302300332982378
2010-05-28,0.0003764371713180937
2010-05-31,-0.003131105468485409
2010-06-01,0.00045315380608909
2010-06-02,0.0006986692152798138
2010-06-03,-0.00021065122950963966
2010-06-04,0.012471686529637996
2010-06-07,0.0021013821351663423
2010-06-08,-2.9326854600822058e-05
2010-06-09,0.006155403703325027
2010-06-10,0.009751666171102609
2010-06-11,-0.0002514540506415846
2010-06-14,-0.006640158889130977
2010-06-15,-0.0014285364863758964
2010-06-17,0.0016053767289860707
2010-06-18,-0.007588456862268789
2010-06-21,-0.005761108405588373
2010-06-22,-0.0072442301578150336
2010-06-23,-0.001484755056151542
2010-06-24,-0.002140072472610414
2010-06-25,-0.02640899105935872
2010-06-28,0.0026343153910152735
2010-06-29,-0.004991998212642734
2010-06-30,0.006355145332087596
2010-07-01,-0.0049865028282654435
2010-07-02,-0.0011969183654872637
2010-07-05,-0.003752296816858143
2010-07-06,-0.000631863742875504
2010-07-07,-0.0055775587395321445
2010-07-08,-0.011646542549076825
2010-07-09,-0.007335547066802218
2010-07-12,-0.000668742453093907
2010-07-13,-0.00852823233730228
2010-07-14,0.0008522543583263341
2010-07-15,-0.005234928386145327
2010-07-16,0.009945533257296054
2010-07-19,0.013404564011972346
2010-07-20,0.008583799484841935
2010-07-21,-0.0027759034194941357
2010-07-22,0.006333808391874508
2010-07-23,-0.0049336186347247015
2010-07-26,0.013107635200897602
2010-07-27,-0.01514352239098533
2010-07-28,-0.004261070535396892
2010-07-29,0.0028904617790012285
2010-07-30,0.01055245536879243
2010-08-02,9.775375704707857e-06
2010-08-03,-0.0008436586007298892
2010-08-04,-0.0016193644279648162
2010-08-05,0.0033968474967868804
2010-08-06,0.0014113593684577696
2010-08-09,-0.002019271528456678
2010-08-10,0.0021438659461071926
2010-08-11,0.0019641592301795968
2010-08-12,0.0031547499799534067
2010-08-13,-0.004180593810171071
2010-08-16,0.0073832714280067605
2010-08-17,-0.024704293105292777
2010-08-18,0.012068035051278618
2010-08-19,-0.012188245077499918
2010-08-20,-0.006361232565784736
2010-08-23,0.000224082271435248
