n,ann_ret,ann_vol,sharpe,max_dd,win,ann_alpha,t_alpha,beta,smooth_N,hold_K,cost_rt,avg_daily_turn,ann_turn
4246,0.03298247485250381,0.046864700953239205,0.7037807599671481,-0.17620570646575695,0.509185115402732,0.03449818266265679,2.634731268891357,-0.01204212981990397,1,1,0.0,2.0247841105354056,510.2455958549222
4246,-1.242631514784802,0.07453188230965753,-16.67248265141141,-0.9999999992688515,0.14554875176636833,-1.2419265714926768,-49.78399480110385,-0.005600695980181387,1,1,0.005,2.0247841105354056,510.2455958549222
4246,-2.0079999085671854,0.10317005070006909,-19.463011745576672,-0.9999999999999983,0.10857277437588318,-2.007781423985877,-56.36268763399624,-0.0017358356763478022,1,1,0.008,2.0247841105354056,510.2455958549222
4246,0.008736260259226577,0.04612162661530013,0.18941786967089447,-0.19496461587881697,0.4962317475270843,0.008092975049046304,0.5868171893641645,0.005110829383028506,1,5,0.0,0.4350447479981158,109.63127649552519
4246,-0.2653419309795864,0.06280195872584084,-4.2250582046003515,-0.9890051916938107,0.42063118228921337,-0.26593594449832925,-17.052653282842183,0.004719371279584701,1,5,0.005,0.4350447479981158,109.63127649552519
4246,-0.4297888457228742,0.08229790061250228,-5.222354914574612,-0.9993285689347564,0.41450777202072536,-0.4303532962267547,-23.946600639711672,0.004484496417518392,1,5,0.008,0.4350447479981158,109.63127649552519
4246,0.011673140213244166,0.04575404180484062,0.2551280663473361,-0.17447157209269226,0.4955252001884126,0.010729900760198207,0.8670512336364193,0.007493932451063048,1,10,0.0,0.2134086983827916,53.77899199246349
4246,-0.12277433976791455,0.05481901212846173,-2.239630650041773,-0.8830862728367888,0.4578426754592558,-0.12389622874425704,-8.900555370688267,0.008913283026015833,1,10,0.005,0.2134086983827916,53.77899199246349
4246,-0.2034428277566098,0.06687634477477913,-3.0420745697413407,-0.9696063490866016,0.4533678756476684,-0.2046719064469307,-13.148571687691357,0.009764893370987513,1,10,0.008,0.2134086983827916,53.77899199246349
4246,0.019753100840423806,0.04669145723492542,0.42305599375571423,-0.22451400511401864,0.500942063118229,0.01787783864067458,1.3318092339555807,0.014898749418900167,1,20,0.0,0.10847856806406027,27.336599152143187
4246,-0.04858839703993417,0.05149160741146083,-0.9436177948703838,-0.6174706366614312,0.48186528497409326,-0.05039113298477939,-3.659448793471718,0.014322536397461432,1,20,0.005,0.10847856806406027,27.336599152143187
4246,-0.08959329576814895,0.05840881208073844,-1.5339003238809963,-0.8039669658973111,0.4797456429580782,-0.09135251596005169,-6.3796532476582,0.013976808584598188,1,20,0.008,0.10847856806406027,27.336599152143187
4246,0.025516459748227544,0.046154744297972575,0.552845869614067,-0.1745431581580298,0.4983513895430994,0.026737377326789664,2.0195498190551024,-0.009700054246579447,5,1,0.0,1.110818024807662,279.92614225153085
4246,-0.6742988958805994,0.06763370516690269,-9.969864791772125,-0.9999889756288839,0.26495525200188413,-0.6739296595197696,-29.150000053488053,-0.002933541782634279,5,1,0.005,1.110818024807662,279.92614225153085
4246,-1.0941881092578958,0.09197204315466839,-11.896964248340243,-0.9999999911988069,0.23009891662741402,-1.094329881627705,-34.42046964733154,0.0011263656957328583,5,1,0.008,1.110818024807662,279.92614225153085
4246,0.012682725588781127,0.046358250002206974,0.27358076692233513,-0.14536300960564053,0.4950541686292982,0.012597528189280041,1.0289770909220086,0.0006768838546836476,5,5,0.0,0.3930365834510912,99.04521902967498
4246,-0.2349303219854063,0.06058585919583825,-3.8776428213391436,-0.9817719930054041,0.42439943476212905,-0.23506276719394892,-16.592951244201743,0.0010522624377932845,5,5,0.005,0.3930365834510912,99.04521902967498
4246,-0.3834981505299187,0.0783541727172587,-4.894418985364994,-0.9985243554706916,0.41544983513895434,-0.3836589444238867,-23.028392406513323,0.0012774895876590709,5,5,0.008,0.3930365834510912,99.04521902967498
4246,0.014049857577979384,0.04569549493759799,0.3074670182950408,-0.12915566245481003,0.4983513895430994,0.0140330556363531,1.1486362262924046,0.0001334895557936088,5,10,0.0,0.20713612812058402,52.19830428638717
4246,-0.11644590313798857,0.05472614949513461,-2.1277927318519114,-0.8702000319105924,0.4627885068299576,-0.11674467280961785,-8.669755571054925,0.00237369178143026,5,10,0.005,0.20713612812058402,52.19830428638717
4246,-0.19474335956756933,0.0665853855450193,-2.9247162567813123,-0.9646293744095904,0.4585492227979275,-0.19521130987720084,-13.13006549956897,0.0037178131168122608,5,10,0.008,0.20713612812058402,52.19830428638717
4246,0.0096554205863557,0.046458621081603695,0.20782839355899385,-0.20762808470293426,0.4976448422044277,0.008692121748868496,0.60767220441485,0.007653302027396234,5,20,0.0,0.11004082273512324,27.730287329251055
4246,-0.05967029773677193,0.051722959723123275,-1.1536520349220412,-0.6861445208153067,0.4806877060763071,-0.060567598108895525,-4.014522303663081,0.007128951567168795,5,20,0.005,0.11004082273512324,27.730287329251055
4246,-0.10126572873064851,0.05894298060432266,-1.7180286387353487,-0.8417131117376082,0.4783325482807348,-0.10212343002355383,-6.457070591703575,0.006814341291032326,5,20,0.008,0.11004082273512324,27.730287329251055
4246,0.02583053276146383,0.04663489559994252,0.5538885083618729,-0.161464539958603,0.4992934526613283,0.02668696191173909,2.1749167563355694,-0.00680423425945392,10,1,0.0,0.7999607473700737,201.59010833725858
4246,-0.4781447380816827,0.06395623147042696,-7.476124328913507,-0.9996960445660763,0.320065944418276,-0.4781355164525997,-21.382679036718383,-7.3264816494933e-05,10,1,0.005,0.7999607473700737,201.59010833725858
4246,-0.7805299005875705,0.08429625359221908,-9.259366428825693,-0.9999982078676225,0.29109750353273667,-0.7810290034712035,-25.122905988476642,0.003965316849280457,10,1,0.008,0.7999607473700737,201.59010833725858
4246,0.012244363620730751,0.0467989217372398,0.26163772937929497,-0.1619216264529999,0.49199246349505416,0.011964786946663494,0.9699696970821037,0.0022212055524047825,10,5,0.0,0.3292039566650965,82.95939707960432
4246,-0.19515412907828006,0.0589002330402673,-3.3132997783703573,-0.9655751414398602,0.43193593970796046,-0.1954564521972484,-12.720078787614943,0.002401923524961199,10,5,0.005,0.3292039566650965,82.95939707960432
4246,-0.3195932246976866,0.07415170499755465,-4.309991586953072,-0.995775863486606,0.42534149788035797,-0.31990919568359544,-17.58384673621415,0.002510354308495023,10,5,0.008,0.3292039566650965,82.95939707960432
4246,0.00744691127946897,0.04622408611536543,0.16110456485571342,-0.20911357436025424,0.4985869053226566,0.006179393305132668,0.4376679444606999,0.010070289203352066,10,10,0.0,0.1846757732768095,46.538294865755994
4246,-0.10889882588492103,0.05409477348533004,-2.0131117826836507,-0.8586177769521336,0.464201601507301,-0.11027254532425823,-7.2461640249318835,0.010914048020215034,10,10,0.005,0.1846757732768095,46.538294865755994
4246,-0.17870626818355503,0.06463282749954306,-2.76494585023096,-0.9550995400518717,0.46019783325482805,-0.18014370850189287,-10.925125682879361,0.011420303310332797,10,10,0.008,0.1846757732768095,46.538294865755994
4246,-0.001462393905503355,0.04687254868751047,-0.031199368211292097,-0.2785670229741759,0.490814884597268,-0.0037689634137050196,-0.2521215600654751,0.018325437970523967,10,20,0.0,0.10579368817710785,26.66000942063118
4246,-0.0681124174570813,0.051890654934872917,-1.3126143337864602,-0.7289961654428159,0.4738577484691474,-0.07026682599252314,-4.5616539279578285,0.017116535980824004,10,20,0.005,0.10579368817710785,26.66000942063118
4246,-0.10810243158802807,0.05879384666169699,-1.8386691418585923,-0.8594031890082993,0.47220913801224684,-0.11016554353981405,-6.9151572501004095,0.016391194787004022,10,20,0.008,0.10579368817710785,26.66000942063118
4246,0.01789761713448713,0.046830751269297186,0.3821765965608378,-0.1900238087747258,0.4936410739519548,0.018382628680768197,1.339264345193107,-0.0038533627427040705,20,1,0.0,0.5666195635107552,142.7881300047103
4246,-0.3390727078772886,0.05961616737127912,-5.687596550204289,-0.996857993470139,0.355864342910975,-0.33847982643141605,-14.879421673599776,-0.0047103770866572066,20,1,0.005,0.5666195635107552,142.7881300047103
4246,-0.5532549028843541,0.07576842439101444,-7.3019190689408875,-0.9999156766640604,0.3344324069712671,-0.552597299498727,-17.71355508981611,-0.005224585693029096,20,1,0.008,0.5666195635107552,142.7881300047103
4246,0.0029850742187309386,0.046746596142571664,0.06385650432443916,-0.18890975470168236,0.4842204427696656,0.0030527465676438424,0.20891812332415857,-0.0005376492786857271,20,5,0.0,0.24264405715182913,61.14630240226094
4246,-0.14988068178692146,0.05534850660213645,-2.70794445935667,-0.9266146639886144,0.43546867640131887,-0.14965330564478135,-8.802019513980367,-0.0018064781373163432,20,5,0.005,0.24264405715182913,61.14630240226094
4246,-0.24160013539031286,0.06683689920111426,-3.614771754496431,-0.9844074231818069,0.42958078191238813,-0.2412769369722364,-12.478834671140461,-0.0025677754524946997,20,5,0.008,0.24264405715182913,61.14630240226094
4246,0.005294483713861628,0.04674473631558128,0.11326374114333884,-0.21754519024986008,0.4950541686292982,0.004013541230299075,0.26229070882774863,0.010176945434710169,20,10,0.0,0.15558957450149158,39.20857277437588
4246,-0.09272694822207807,0.0531193383189495,-1.7456344743096917,-0.8090553835657484,0.4658502119642016,-0.0940240650227543,-5.802704390624076,0.010305448583618995,20,10,0.005,0.15558957450149158,39.20857277437588
4246,-0.1515398073836419,0.06183362770003077,-2.4507668888326686,-0.9280455809494706,0.46208195949128594,-0.15284662877458613,-8.859286726003138,0.010382550472964294,20,10,0.008,0.15558957450149158,39.20857277437588
4246,-0.0012091467953113046,0.047715225342007644,-0.02534090086852829,-0.1934855562302349,0.48775317946302404,-0.002178710035549406,-0.14906296473417502,0.007703072009885418,20,20,0.0,0.09654576856649394,24.329533678756473
4246,-0.06203298099220248,0.052124907966347174,-1.1900832713652396,-0.6997273106748041,0.4712670748940179,-0.06293144101296559,-4.192213394550475,0.007138164846515064,20,20,0.005,0.09654576856649394,24.329533678756473
4246,-0.0985272815103372,0.058315904055249876,-1.6895439264216863,-0.8349068245878993,0.4698539802166745,-0.09938307959941535,-6.391634910062538,0.006799220548492846,20,20,0.008,0.09654576856649394,24.329533678756473
