date,rank,stock_id,name,sub,ratio
2017-08-31,5,2360,致茂,D600,0.40243820411992354
2017-08-31,6,2308,台達電,D600,0.362293953478146
2017-08-31,7,3555,博士旺,DB00,0.27179443760513333
2017-08-31,8,2441,超豐,D900,0.2540363806139877
2017-08-31,9,3131,弘塑,D600,0.23386326672900073
2017-08-31,10,3030,德律,D600,0.20025274745711044
2017-09-30,1,3567,逸昌,D900,0.46030427718602285
2017-09-30,2,3093,港建*,D600,0.4540474105988583
2017-09-30,3,6270,倍微,DB00,0.42962930752066913
2017-09-30,4,2360,致茂,D600,0.40806214560423915
2017-09-30,5,2308,台達電,D600,0.33641616461650803
2017-09-30,6,8068,全達,DB00,0.3262770623738907
2017-09-30,7,2441,超豐,D900,0.26793979044103994
2017-09-30,8,3555,博士旺,DB00,0.252464430413543
2017-09-30,9,3131,弘塑,D600,0.2295565072501454
2017-09-30,10,3030,德律,D600,0.2100265707747926
2017-10-31,1,3567,逸昌,D900,0.5278681068220037
2017-10-31,2,3093,港建*,D600,0.5084200413763901
2017-10-31,3,8068,全達,DB00,0.5005916180032836
2017-10-31,4,2360,致茂,D600,0.4191259103531571
2017-10-31,5,6270,倍微,DB00,0.3639932754759641
2017-10-31,6,2308,台達電,D600,0.3199124327837702
2017-10-31,7,2441,超豐,D900,0.2634283512212702
2017-10-31,8,3555,博士旺,DB00,0.2455702073650275
2017-10-31,9,3131,弘塑,D600,0.23264101146710406
2017-10-31,10,3030,德律,D600,0.22402012833746154
2017-11-30,1,3567,逸昌,D900,0.48742323268304194
2017-11-30,2,8068,全達,DB00,0.46320831315129146
2017-11-30,3,3093,港建*,D600,0.444655940695399
2017-11-30,4,6270,倍微,DB00,0.3943014878172162
2017-11-30,5,2360,致茂,D600,0.38370939663216275
2017-11-30,6,2441,超豐,D900,0.27237111585402535
2017-11-30,7,3131,弘塑,D600,0.23478440556764724
2017-11-30,8,3030,德律,D600,0.22858197498073426
2017-11-30,9,2308,台達電,D600,0.22710362734517367
2017-11-30,10,6147,頎邦,D900,0.22708661788311443
2017-12-29,1,8068,全達,DB00,0.8617808097237669
2017-12-29,2,3093,港建*,D600,0.44444253307256587
2017-12-29,3,2360,致茂,D600,0.4409501119147816
2017-12-29,4,3567,逸昌,D900,0.43690304191567736
2017-12-29,5,6270,倍微,DB00,0.37256098923852193
2017-12-29,6,3026,禾伸堂,DB00,0.29286121414303784
2017-12-29,7,6147,頎邦,D900,0.27147515459824734
2017-12-29,8,2441,超豐,D900,0.26453976628678644
2017-12-29,9,3131,弘塑,D600,0.2349578684438938
2017-12-29,10,2308,台達電,D600,0.21955008426589925
2018-01-31,1,8068,全達,DB00,0.7291118917929309
2018-01-31,2,3093,港建*,D600,0.42020596063413357
2018-01-31,3,2360,致茂,D600,0.4137896708079431
2018-01-31,4,3567,逸昌,D900,0.40445142630209885
2018-01-31,5,6270,倍微,DB00,0.37754582428914063
2018-01-31,6,2308,台達電,D600,0.2560295354917138
2018-01-31,7,2441,超豐,D900,0.2411973219865349
2018-01-31,8,6147,頎邦,D900,0.20082596737083178
2018-01-31,9,3131,弘塑,D600,0.19282957227572306
2018-01-31,10,3528,安馳,DB00,0.18883697039280628
2018-02-27,1,8068,全達,DB00,0.45371261245311295
2018-02-27,2,3093,港建*,D600,0.45042151819840526
2018-02-27,3,3567,逸昌,D900,0.3765559533017684
2018-02-27,4,2360,致茂,D600,0.35531702008038424
2018-02-27,5,3030,德律,D600,0.31336064103496414
2018-02-27,6,6270,倍微,DB00,0.28569152228323885
2018-02-27,7,2441,超豐,D900,0.24456623748087672
2018-02-27,8,3131,弘塑,D600,0.24258358500230406
2018-02-27,9,2308,台達電,D600,0.23376006443507896
2018-02-27,10,3528,安馳,DB00,0.1870579605779882
2018-03-31,1,8068,全達,DB00,0.46856656285728693
2018-03-31,2,3093,港建*,D600,0.42407064191173055
2018-03-31,3,3567,逸昌,D900,0.36810425199017954
2018-03-31,4,2360,致茂,D600,0.34547163904570094
2018-03-31,5,6270,倍微,DB00,0.3394604576135502
2018-03-31,6,3030,德律,D600,0.2957563369572129
2018-03-31,7,3131,弘塑,D600,0.2257247626272282
2018-03-31,8,2441,超豐,D900,0.21977110768227665
2018-03-31,9,3026,禾伸堂,DB00,0.21768183638566957
2018-03-31,10,3528,安馳,DB00,0.20978986919116568
2018-04-30,1,8068,全達,DB00,0.5873781124399531
2018-04-30,2,3567,逸昌,D900,0.39231516352509127
2018-04-30,3,2360,致茂,D600,0.3792768637986127
2018-04-30,4,3093,港建*,D600,0.3503721892564501
2018-04-30,5,3030,德律,D600,0.32489080842514306
2018-04-30,6,6270,倍微,DB00,0.2647598933476165
2018-04-30,7,2308,台達電,D600,0.24290572931849416
2018-04-30,8,3131,弘塑,D600,0.23013540935358637
2018-04-30,9,3528,安馳,DB00,0.2109146614679898
2018-04-30,10,2441,超豐,D900,0.2082255514213899
2018-05-31,1,8068,全達,DB00,0.5221507479857213
2018-05-31,2,3567,逸昌,D900,0.3683649785244432
2018-05-31,3,2360,致茂,D600,0.3578313011789048
2018-05-31,4,3030,德律,D600,0.3389812615163041
2018-05-31,5,2308,台達電,D600,0.2688256362292475
2018-05-31,6,3131,弘塑,D600,0.24889163601017797
2018-05-31,7,6270,倍微,DB00,0.2312264135232597
2018-05-31,8,2441,超豐,D900,0.212732805127449
2018-05-31,9,3528,安馳,DB00,0.19561943878710344
2018-05-31,10,6207,雷科,D700,0.16734317954827166
2018-06-29,1,8068,全達,DB00,0.8583606883164898
2018-06-29,2,3219,倚強科,D600,0.4111375615041588
2018-06-29,3,2360,致茂,D600,0.31104106363234674
2018-06-29,4,3030,德律,D600,0.30083165503454184
2018-06-29,5,3567,逸昌,D900,0.2554486161944742
2018-06-29,6,2308,台達電,D600,0.23613108406375968
2018-06-29,7,3131,弘塑,D600,0.22414273530666365
2018-06-29,8,6270,倍微,DB00,0.2211491134862647
2018-06-29,9,2441,超豐,D900,0.20998694988979033
2018-06-29,10,6207,雷科,D700,0.19911709359359064
2018-07-31,1,8068,全達,DB00,0.9597146301839671
2018-07-31,2,3219,倚強科,D600,0.44126231133012217
2018-07-31,3,2360,致茂,D600,0.2911461453013878
2018-07-31,4,3030,德律,D600,0.2543239578800574
2018-07-31,5,3131,弘塑,D600,0.24723555896496016
2018-07-31,6,3567,逸昌,D900,0.23895643031287445
2018-07-31,7,3093,港建*,D600,0.23335539219353787
2018-07-31,8,6270,倍微,DB00,0.23047567859861437
2018-07-31,9,2441,超豐,D900,0.212892859001933
2018-07-31,10,3528,安馳,DB00,0.20573359789029275
2018-08-31,1,8068,全達,DB00,0.9126321309812685
2018-08-31,2,3219,倚強科,D600,0.38458598965514
2018-08-31,3,2360,致茂,D600,0.3134771415188031
2018-08-31,4,3093,港建*,D600,0.27430503487230706
2018-08-31,5,3131,弘塑,D600,0.2676240009986708
2018-08-31,6,3030,德律,D600,0.2498694543855909
2018-08-31,7,3567,逸昌,D900,0.24385613469072684
2018-08-31,8,6270,倍微,DB00,0.2426370998688478
2018-08-31,9,2441,超豐,D900,0.22484424194834104
2018-08-31,10,6147,頎邦,D900,0.21409500325945777
2018-09-28,1,8068,全達,DB00,0.570621407997132
2018-09-28,2,3219,倚強科,D600,0.5498401782220509
2018-09-28,3,2360,致茂,D600,0.32023189979137195
2018-09-28,4,3131,弘塑,D600,0.2730434626728001
2018-09-28,5,3030,德律,D600,0.24495875740912562
2018-09-28,6,2441,超豐,D900,0.24402255045682472
2018-09-28,7,3567,逸昌,D900,0.23104151872061723
2018-09-28,8,3093,港建*,D600,0.23026781528641882
2018-09-28,9,2308,台達電,D600,0.2185407764124014
2018-09-28,10,6270,倍微,DB00,0.21099722273389793
2018-10-31,1,8068,全達,DB00,1.0011176547449196
2018-10-31,2,3219,倚強科,D600,0.5430377662903226
2018-10-31,3,2360,致茂,D600,0.3575981266966037
2018-10-31,4,2308,台達電,D600,0.3303173164374072
2018-10-31,5,3131,弘塑,D600,0.32670808618684766
2018-10-31,6,3030,德律,D600,0.297877480852335
2018-10-31,7,3093,港建*,D600,0.27570717497545993
2018-10-31,8,2441,超豐,D900,0.26948327214559054
2018-10-31,9,3567,逸昌,D900,0.23883431404157343
2018-10-31,10,6270,倍微,DB00,0.22293524857188896
2018-11-30,1,8068,全達,DB00,1.2704803877204431
2018-11-30,2,3219,倚強科,D600,0.6618038825191356
2018-11-30,3,2360,致茂,D600,0.4248237238461552
2018-11-30,4,3131,弘塑,D600,0.3546046023835143
2018-11-30,5,2308,台達電,D600,0.3009016475192153
2018-11-30,6,3030,德律,D600,0.2810610173139799
2018-11-30,7,2441,超豐,D900,0.25832191096054036
2018-11-30,8,6270,倍微,DB00,0.24723592570691671
2018-11-30,9,3567,逸昌,D900,0.22687677410538
2018-11-30,10,3093,港建*,D600,0.21165057141107044
2018-12-28,1,8068,全達,DB00,1.0764858575727305
2018-12-28,2,3219,倚強科,D600,0.6829859711405422
2018-12-28,3,2360,致茂,D600,0.4206570860347773
2018-12-28,4,3131,弘塑,D600,0.3659218271329518
2018-12-28,5,2308,台達電,D600,0.3478159385334165
2018-12-28,6,3030,德律,D600,0.31204461276529366
2018-12-28,7,2441,超豐,D900,0.29105107246534123
2018-12-28,8,6270,倍微,DB00,0.23415382707617982
2018-12-28,9,3555,博士旺,DB00,0.21693477168850642
2018-12-28,10,3567,逸昌,D900,0.21589007158499254
2019-01-30,1,8068,全達,DB00,1.03930109869559
2019-01-30,2,3131,弘塑,D600,0.4285378210921073
2019-01-30,3,2360,致茂,D600,0.4212482822753553
2019-01-30,4,2308,台達電,D600,0.35207745764402054
2019-01-30,5,3030,德律,D600,0.2994207854516739
2019-01-30,6,2441,超豐,D900,0.2980511252081373
2019-01-30,7,6270,倍微,DB00,0.24720753464665582
2019-01-30,8,6147,頎邦,D900,0.21706166794327095
2019-01-30,9,2347,聯強,DB00,0.18472084374791478
2019-01-30,10,3528,安馳,DB00,0.1643125904586691
2019-02-27,1,8068,全達,DB00,0.7900129689613982
2019-02-27,2,3131,弘塑,D600,0.4399446042189327
2019-02-27,3,2360,致茂,D600,0.4301386181738024
2019-02-27,4,2308,台達電,D600,0.3809669644876901
2019-02-27,5,3030,德律,D600,0.3278675545064679
2019-02-27,6,2441,超豐,D900,0.2893639160674842
2019-02-27,7,2347,聯強,DB00,0.22445253533948495
2019-02-27,8,6147,頎邦,D900,0.2174643780987043
2019-02-27,9,6270,倍微,DB00,0.19330822937429246
2019-02-27,10,6277,宏正,D600,0.19119730700882878
2019-03-29,1,8068,全達,DB00,0.6093656020687129
2019-03-29,2,3131,弘塑,D600,0.4379856397474331
2019-03-29,3,2360,致茂,D600,0.40244025585250737
2019-03-29,4,2308,台達電,D600,0.3563052968570194
2019-03-29,5,3030,德律,D600,0.3224893758116062
2019-03-29,6,2441,超豐,D900,0.2792305528789112
2019-03-29,7,2347,聯強,DB00,0.21330741773753836
2019-03-29,8,6147,頎邦,D900,0.21310160103787126
2019-03-29,9,6277,宏正,D600,0.1653117269136011
2019-03-29,10,6239,力成,D900,0.148769779654491
2019-04-30,1,8068,全達,DB00,0.5173413871473885
2019-04-30,2,3131,弘塑,D600,0.4841258878523559
2019-04-30,3,2360,致茂,D600,0.4228851309175203
2019-04-30,4,3030,德律,D600,0.3440671025026523
2019-04-30,5,2308,台達電,D600,0.34298353448117547
2019-04-30,6,2441,超豐,D900,0.30625085454949924
2019-04-30,7,2347,聯強,DB00,0.24347960173398375
2019-04-30,8,6147,頎邦,D900,0.23245301392226222
2019-04-30,9,2337,旺宏,D900,0.16179295792205195
2019-04-30,10,3189,景碩,D700,0.14695837127965658
2019-05-31,1,3131,弘塑,D600,0.4917111523265458
2019-05-31,2,2360,致茂,D600,0.37244898172527946
2019-05-31,3,2308,台達電,D600,0.34903202075192175
2019-05-31,4,3030,德律,D600,0.3290835205028478
2019-05-31,5,8068,全達,DB00,0.32348189010728395
2019-05-31,6,2441,超豐,D900,0.31383598676323105
2019-05-31,7,6147,頎邦,D900,0.23291618902807332
2019-05-31,8,2347,聯強,DB00,0.20475306122291637
2019-05-31,9,3528,安馳,DB00,0.1724280409173027
2019-05-31,10,6277,宏正,D600,0.17214875411333566
2019-06-28,1,3131,弘塑,D600,0.4844336666248403
2019-06-28,2,2360,致茂,D600,0.38143586932442786
2019-06-28,3,8068,全達,DB00,0.36640297819228307
2019-06-28,4,3030,德律,D600,0.34890673135662015
2019-06-28,5,2441,超豐,D900,0.3374281180715708
2019-06-28,6,2308,台達電,D600,0.31837370438104806
2019-06-28,7,6147,頎邦,D900,0.2243294542556344
2019-06-28,8,2347,聯強,DB00,0.19140751437746895
2019-06-28,9,3189,景碩,D700,0.17240446983131583
2019-06-28,10,2337,旺宏,D900,0.16764740912782725
2019-07-31,1,3131,弘塑,D600,0.4851177203323413
2019-07-31,2,2360,致茂,D600,0.4373814915017755
2019-07-31,3,3030,德律,D600,0.37929127722142714
2019-07-31,4,2441,超豐,D900,0.32523878093651337
2019-07-31,5,2308,台達電,D600,0.32149283069704326
2019-07-31,6,8068,全達,DB00,0.2707462462814598
2019-07-31,7,6147,頎邦,D900,0.22466367995397624
2019-07-31,8,2337,旺宏,D900,0.21935441203541758
2019-07-31,9,3189,景碩,D700,0.19586993035531564
2019-07-31,10,2449,京元電子,D900,0.1561465014487075
2019-08-30,1,3131,弘塑,D600,0.46339187006948807
2019-08-30,2,3030,德律,D600,0.3960752638049898
2019-08-30,3,2360,致茂,D600,0.39431588323652245
2019-08-30,4,2308,台達電,D600,0.32947406641214927
2019-08-30,5,2441,超豐,D900,0.29235347728294275
2019-08-30,6,8068,全達,DB00,0.21755433950640968
2019-08-30,7,3189,景碩,D700,0.2114018571629743
2019-08-30,8,6147,頎邦,D900,0.20933787169579715
2019-08-30,9,2337,旺宏,D900,0.1692950037794004
2019-08-30,10,2449,京元電子,D900,0.16685689688390773
2019-09-27,1,3131,弘塑,D600,0.47029333700348147
2019-09-27,2,3030,德律,D600,0.4063246639538414
2019-09-27,3,2360,致茂,D600,0.3933182177126148
2019-09-27,4,2308,台達電,D600,0.3061751702929637
2019-09-27,5,2441,超豐,D900,0.29770928641906275
2019-09-27,6,8068,全達,DB00,0.27663756333028783
2019-09-27,7,2449,京元電子,D900,0.23323569629605148
2019-09-27,8,3189,景碩,D700,0.21053848793269675
2019-09-27,9,6147,頎邦,D900,0.20388891732106043
2019-09-27,10,2337,旺宏,D900,0.17067383397098104
2019-10-31,1,3131,弘塑,D600,0.4672526756112123
2019-10-31,2,2360,致茂,D600,0.3983056063339408
2019-10-31,3,3030,德律,D600,0.3804259435293223
2019-10-31,4,2441,超豐,D900,0.300479852847733
2019-10-31,5,2308,台達電,D600,0.2937854301474065
2019-10-31,6,8068,全達,DB00,0.24764922074879467
2019-10-31,7,2449,京元電子,D900,0.23960223789036592
2019-10-31,8,6147,頎邦,D900,0.19858983354817333
2019-10-31,9,3189,景碩,D700,0.18285819845237214
2019-10-31,10,3528,安馳,DB00,0.17847290428264823
2019-11-29,1,3131,弘塑,D600,0.43724760952808117
2019-11-29,2,2360,致茂,D600,0.4081664536801706
2019-11-29,3,3030,德律,D600,0.39476410946650264
2019-11-29,4,2441,超豐,D900,0.31419653180258794
2019-11-29,5,2308,台達電,D600,0.26139182223328206
2019-11-29,6,2449,京元電子,D900,0.23077767100233723
2019-11-29,7,3189,景碩,D700,0.22002309020585972
2019-11-29,8,6147,頎邦,D900,0.1958600120061309
2019-11-29,9,6277,宏正,D600,0.186551908611664
2019-11-29,10,3528,安馳,DB00,0.17687866187823859
2019-12-31,1,2360,致茂,D600,0.45009361523119334
2019-12-31,2,3131,弘塑,D600,0.4410908280686087
2019-12-31,3,3030,德律,D600,0.39465397925858203
2019-12-31,4,2441,超豐,D900,0.30851342283340394
2019-12-31,5,2449,京元電子,D900,0.2433589542860701
2019-12-31,6,8067,志旭,DB00,0.23694286532780515
2019-12-31,7,2308,台達電,D600,0.22469258415687582
2019-12-31,8,3189,景碩,D700,0.2230462132342554
2019-12-31,9,8068,全達,DB00,0.20530603395894922
2019-12-31,10,6147,頎邦,D900,0.20421079661973027
2020-01-31,1,2360,致茂,D600,0.44169736438826984
2020-01-31,2,3131,弘塑,D600,0.39749574394823334
2020-01-31,3,3030,德律,D600,0.3869801237990641
2020-01-31,4,2441,超豐,D900,0.3051256468050717
2020-01-31,5,8067,志旭,DB00,0.2693750795564094
2020-01-31,6,3189,景碩,D700,0.25033483295915304
2020-01-31,7,2449,京元電子,D900,0.2347781153509052
2020-01-31,8,6147,頎邦,D900,0.19691547250105276
2020-01-31,9,2308,台達電,D600,0.19176422711918636
2020-01-31,10,3528,安馳,DB00,0.1738723617480185
2020-02-27,1,2360,致茂,D600,0.45045729821450275
2020-02-27,2,3131,弘塑,D600,0.4088491887580089
2020-02-27,3,3030,德律,D600,0.3746101774794842
2020-02-27,4,2441,超豐,D900,0.3104297349861442
2020-02-27,5,8067,志旭,DB00,0.305276294633542
2020-02-27,6,3189,景碩,D700,0.2240809313405128
2020-02-27,7,6147,頎邦,D900,0.2051466013185515
2020-02-27,8,2449,京元電子,D900,0.2036949126061011
2020-02-27,9,3402,漢科,D600,0.17436893921358357
2020-02-27,10,2308,台達電,D600,0.16760223005896024
2020-03-31,1,2360,致茂,D600,0.4481567876185508
2020-03-31,2,3030,德律,D600,0.350526574088572
2020-03-31,3,3131,弘塑,D600,0.34976831865323504
2020-03-31,4,2449,京元電子,D900,0.32228906272099045
2020-03-31,5,8068,全達,DB00,0.295714898624416
2020-03-31,6,2441,超豐,D900,0.26251087676488843
2020-03-31,7,3189,景碩,D700,0.21012635477547292
2020-03-31,8,6147,頎邦,D900,0.20929424751073203
2020-03-31,9,2308,台達電,D600,0.1950455018196124
2020-03-31,10,3528,安馳,DB00,0.18999307691430622
2020-04-30,1,2360,致茂,D600,0.4521447524404007
2020-04-30,2,3131,弘塑,D600,0.3646914627855285
2020-04-30,3,3030,德律,D600,0.3406642277713948
2020-04-30,4,2449,京元電子,D900,0.29654387154170325
2020-04-30,5,2441,超豐,D900,0.25243454562381745
2020-04-30,6,8068,全達,DB00,0.24215921937156873
2020-04-30,7,6147,頎邦,D900,0.1959892532916692
2020-04-30,8,3189,景碩,D700,0.18299627531280913
2020-04-30,9,6277,宏正,D600,0.18076585988724542
2020-04-30,10,2308,台達電,D600,0.17345397668432175
2020-05-29,1,2360,致茂,D600,0.4624210032907555
2020-05-29,2,3030,德律,D600,0.3711329637003781
2020-05-29,3,3131,弘塑,D600,0.349884028307971
2020-05-29,4,2441,超豐,D900,0.2763764472454784
2020-05-29,5,2449,京元電子,D900,0.2714225060778404
2020-05-29,6,8084,巨虹,DB00,0.24077492737086037
2020-05-29,7,6147,頎邦,D900,0.21159242092754607
2020-05-29,8,2308,台達電,D600,0.20209266887055274
2020-05-29,9,3528,安馳,DB00,0.1987239156585518
2020-05-29,10,6277,宏正,D600,0.19502930736809163
2020-06-30,1,2360,致茂,D600,0.39122103379758616
2020-06-30,2,3030,德律,D600,0.37411857624046824
2020-06-30,3,3131,弘塑,D600,0.3360333604134412
2020-06-30,4,2441,超豐,D900,0.24369806339407707
2020-06-30,5,5344,立衛,D900,0.2365529037342195
2020-06-30,6,6147,頎邦,D900,0.23112282415098018
2020-06-30,7,2449,京元電子,D900,0.21963689377363482
2020-06-30,8,3189,景碩,D700,0.19164549674295905
2020-06-30,9,2347,聯強,DB00,0.1864344657428656
2020-06-30,10,3528,安馳,DB00,0.1835621445814017
2020-07-31,1,2360,致茂,D600,0.41651636492990274
2020-07-31,2,3030,德律,D600,0.2989527541680429
2020-07-31,3,3131,弘塑,D600,0.27885151395227165
2020-07-31,4,2441,超豐,D900,0.2659436655879064
2020-07-31,5,2449,京元電子,D900,0.23252627897812117
2020-07-31,6,5344,立衛,D900,0.1924530624271146
2020-07-31,7,6147,頎邦,D900,0.18813325470619052
2020-07-31,8,3189,景碩,D700,0.16970449654397413
2020-07-31,9,2347,聯強,DB00,0.1634343387902121
2020-07-31,10,3528,安馳,DB00,0.15847244186630347
2020-08-31,1,2360,致茂,D600,0.4078894740605258
2020-08-31,2,3131,弘塑,D600,0.2967815917405891
2020-08-31,3,2441,超豐,D900,0.2606174249883793
2020-08-31,4,2449,京元電子,D900,0.24037675703584946
2020-08-31,5,3030,德律,D600,0.222119192069096
2020-08-31,6,5344,立衛,D900,0.2116626667443793
2020-08-31,7,3189,景碩,D700,0.2076580204992309
2020-08-31,8,6147,頎邦,D900,0.18068647223963494
2020-08-31,9,3528,安馳,DB00,0.1370955470841418
2020-08-31,10,2347,聯強,DB00,0.1351941363293268
2020-09-30,1,2360,致茂,D600,0.3777204316440898
2020-09-30,2,3131,弘塑,D600,0.2955202855253717
2020-09-30,3,2441,超豐,D900,0.2211705687491387
2020-09-30,4,5344,立衛,D900,0.21728469653503682
2020-09-30,5,2449,京元電子,D900,0.2045981620336103
2020-09-30,6,3030,德律,D600,0.2022180574825577
2020-09-30,7,3189,景碩,D700,0.17880107688592844
2020-09-30,8,6147,頎邦,D900,0.1705414292237038
2020-09-30,9,8109,博大,D900,0.14126825045860048
2020-09-30,10,6270,倍微,DB00,0.10502889734360293
2020-10-30,1,2360,致茂,D600,0.39015309680077437
2020-10-30,2,3131,弘塑,D600,0.28766168492272487
2020-10-30,3,2449,京元電子,D900,0.2743459106323068
2020-10-30,4,2441,超豐,D900,0.23600893991236901
2020-10-30,5,5344,立衛,D900,0.22247854034241218
2020-10-30,6,8109,博大,D900,0.21420777383816988
2020-10-30,7,3030,德律,D600,0.20442171935966305
2020-10-30,8,6147,頎邦,D900,0.19972969489670525
2020-10-30,9,3189,景碩,D700,0.1750718092806493
2020-10-30,10,3555,博士旺,DB00,0.16728044922369253
2020-11-30,1,2360,致茂,D600,0.3679689924722685
2020-11-30,2,2449,京元電子,D900,0.2943073378502428
2020-11-30,3,3131,弘塑,D600,0.2609100032906619
2020-11-30,4,2441,超豐,D900,0.2547678269163875
2020-11-30,5,8109,博大,D900,0.2480270779820638
2020-11-30,6,6147,頎邦,D900,0.21031018290983589
2020-11-30,7,3189,景碩,D700,0.1831719484632103
2020-11-30,8,3555,博士旺,DB00,0.13351413204711754
2020-11-30,9,3030,德律,D600,0.13264370844726728
2020-11-30,10,3264,欣銓,D900,0.13217899680263467
2020-12-31,1,2360,致茂,D600,0.4028989719189375
2020-12-31,2,2449,京元電子,D900,0.2928361231193245
2020-12-31,3,2441,超豐,D900,0.2811851875483552
2020-12-31,4,3131,弘塑,D600,0.24398984569671622
2020-12-31,5,8109,博大,D900,0.23733350352577917
2020-12-31,6,6147,頎邦,D900,0.20628291788757225
2020-12-31,7,3189,景碩,D700,0.19323108212931167
2020-12-31,8,6270,倍微,DB00,0.13770458392035195
2020-12-31,9,6257,矽格,D900,0.1366557994853517
2020-12-31,10,3030,德律,D600,0.13628531859871237
2021-01-29,1,2441,超豐,D900,0.3799057629443538
2021-01-29,2,2449,京元電子,D900,0.3787182518917693
2021-01-29,3,2360,致茂,D600,0.36451649361665855
2021-01-29,4,6147,頎邦,D900,0.1932434726273186
2021-01-29,5,8109,博大,D900,0.17428887360027587
2021-01-29,6,3189,景碩,D700,0.17087742893055421
2021-01-29,7,6257,矽格,D900,0.17040176459801967
2021-01-29,8,3264,欣銓,D900,0.15054060272671319
2021-01-29,9,3131,弘塑,D600,0.1341453371537377
2021-01-29,10,3030,德律,D600,0.11129315526046622
2021-02-26,1,2360,致茂,D600,0.3206739012468092
2021-02-26,2,2449,京元電子,D900,0.30367105562580826
2021-02-26,3,2441,超豐,D900,0.27192546193967754
2021-02-26,4,8109,博大,D900,0.1971958653244192
2021-02-26,5,6147,頎邦,D900,0.16256294999196735
2021-02-26,6,8070,長華*,D600,0.15750398557925255
2021-02-26,7,3189,景碩,D700,0.15443622153463651
2021-02-26,8,6257,矽格,D900,0.1311684925464674
2021-02-26,9,3131,弘塑,D600,0.10748089269615996
2021-02-26,10,3030,德律,D600,0.10383709964102117
2021-03-31,1,2360,致茂,D600,0.28939584662414064
2021-03-31,2,2441,超豐,D900,0.28185972426891187
2021-03-31,3,2449,京元電子,D900,0.27853115444705434
2021-03-31,4,6147,頎邦,D900,0.15761839817275605
2021-03-31,5,3189,景碩,D700,0.15434216082952631
2021-03-31,6,8109,博大,D900,0.15371401868035095
2021-03-31,7,8070,長華*,D600,0.1488583751340065
2021-03-31,8,3567,逸昌,D900,0.1378446193160115
2021-03-31,9,6257,矽格,D900,0.11373118875237978
2021-03-31,10,2337,旺宏,D900,0.11167060403289009
2021-04-29,1,2441,超豐,D900,0.3408300240766767
2021-04-29,2,2449,京元電子,D900,0.30965914370885605
2021-04-29,3,2360,致茂,D600,0.2814460340436943
2021-04-29,4,3093,港建*,D600,0.21393958494045295
2021-04-29,5,8109,博大,D900,0.1934618586368852
2021-04-29,6,8070,長華*,D600,0.19167820152355575
2021-04-29,7,5344,立衛,D900,0.18402974098452035
2021-04-29,8,6147,頎邦,D900,0.1802616962158708
2021-04-29,9,3189,景碩,D700,0.16021288113954654
2021-04-29,10,6257,矽格,D900,0.13580212809927159
2021-05-31,1,2441,超豐,D900,0.32731305057484356
2021-05-31,2,2360,致茂,D600,0.3064216877878539
2021-05-31,3,2449,京元電子,D900,0.3058664734890124
2021-05-31,4,8067,志旭,DB00,0.26314382442273965
2021-05-31,5,3093,港建*,D600,0.240129924382849
2021-05-31,6,5344,立衛,D900,0.19482672312402657
2021-05-31,7,1410,南染,D900,0.18251817277003968
2021-05-31,8,6147,頎邦,D900,0.18210717306460472
2021-05-31,9,8070,長華*,D600,0.1818224181208987
2021-05-31,10,3048,益登,DB00,0.1697960627352936
2021-06-30,1,2360,致茂,D600,0.2986595491128801
2021-06-30,2,8067,志旭,DB00,0.28051949892478967
2021-06-30,3,2441,超豐,D900,0.24095506176865944
2021-06-30,4,3093,港建*,D600,0.2396912009336931
2021-06-30,5,2449,京元電子,D900,0.2266069178728615
2021-06-30,6,5344,立衛,D900,0.22251239730884742
2021-06-30,7,3048,益登,DB00,0.1648676803651632
2021-06-30,8,1410,南染,D900,0.1570000086849048
2021-06-30,9,2337,旺宏,D900,0.1530853208883634
2021-06-30,10,6147,頎邦,D900,0.14942117485317383
2021-07-30,1,3054,立萬利,DA00,0.304870432062959
2021-07-30,2,2360,致茂,D600,0.26823522157036017
2021-07-30,3,2441,超豐,D900,0.2615438896735107
2021-07-30,4,2449,京元電子,D900,0.25286859797618055
2021-07-30,5,5344,立衛,D900,0.23457432644952156
2021-07-30,6,3048,益登,DB00,0.21675211056521118
2021-07-30,7,2337,旺宏,D900,0.17793907299276088
2021-07-30,8,1410,南染,D900,0.17718407098798017
2021-07-30,9,8109,博大,D900,0.17591777998826186
2021-07-30,10,3702,大聯大,DB00,0.16792023673127493
2021-08-31,1,3054,立萬利,DA00,0.42630250884656434
2021-08-31,2,3048,益登,DB00,0.26340177758576394
2021-08-31,3,2360,致茂,D600,0.26269794510832833
2021-08-31,4,2449,京元電子,D900,0.24500643462003777
2021-08-31,5,5344,立衛,D900,0.23763862680822412
2021-08-31,6,8109,博大,D900,0.2080065556351614
2021-08-31,7,2441,超豐,D900,0.20385805427713838
2021-08-31,8,2337,旺宏,D900,0.19172596886034235
2021-08-31,9,1410,南染,D900,0.1813351704942513
2021-08-31,10,3702,大聯大,DB00,0.17887909955173015
2021-09-30,1,3054,立萬利,DA00,0.3034290793897
2021-09-30,2,3048,益登,DB00,0.28296837788411033
2021-09-30,3,2360,致茂,D600,0.26263183062556533
2021-09-30,4,2449,京元電子,D900,0.24961576834309032
2021-09-30,5,5344,立衛,D900,0.24422384291511398
2021-09-30,6,8109,博大,D900,0.22627317564539284
2021-09-30,7,2337,旺宏,D900,0.21188596420841152
2021-09-30,8,1410,南染,D900,0.20636482127559724
