n,ann_ret,ann_vol,sharpe,max_dd,win,ann_alpha,t_alpha,beta,predictor,smooth_N,hold_K,cost_rt,avg_daily_turn,ann_turn
4668,0.12197287944915851,0.12351894868710388,0.9874831412153463,-0.2763139428530853,0.3751071122536418,0.07366626961740014,2.5412812489643453,0.39545402247094125,D100,20,5,0.008,0.049271636675235646,12.416452442159382
4668,0.10955642700699912,0.12391863724580177,0.8840996757387339,-0.2885650980403064,0.37382176520994004,0.06127176628767064,2.0731851907910186,0.3952743397146829,D100,20,5,0.01,0.049271636675235646,12.416452442159382
4663,0.18774005346023848,0.12780882035426291,1.4689131230525174,-0.20569969000733312,0.3909500321681321,0.13563373774550183,5.1417270565107005,0.4271767857969066,D100,20,10,0.0,0.030452498391593395,7.674029594681535
4663,0.1762290090682162,0.1279261859273948,1.3775835478143306,-0.2218847072086314,0.39052112374008147,0.12407986817898793,4.617431106558263,0.42752787414655447,D100,20,10,0.003,0.030452498391593395,7.674029594681535
4663,0.16855497947353468,0.1280770218791076,1.316043869544643,-0.2342873777603971,0.3898777610980056,0.11637728846797867,4.276931749536948,0.42776193304631965,D100,20,10,0.005,0.030452498391593395,7.674029594681535
4663,0.15704393508151238,0.1284116525487946,1.222972619418926,-0.2525443453737428,0.38816212738580314,0.10482341890146475,3.7798812103831474,0.4281130213959674,D100,20,10,0.008,0.030452498391593395,7.674029594681535
4663,0.1493699054868308,0.1287065525087045,1.160546239296782,-0.2644880668805013,0.3870898563156766,0.09712083919045551,3.4576818368135838,0.42834708029573265,D100,20,10,0.01,0.030452498391593395,7.674029594681535
4653,0.1767860275977292,0.13159612409701785,1.3433984382959152,-0.2554150060759024,0.3913604126370084,0.12146835997000835,4.159914436302114,0.45705192105199166,D100,20,20,0.0,0.019342359767891684,4.8742746615087045
4653,0.16947461560546612,0.13157076588649882,1.288087170912006,-0.2598873156895981,0.3905007522028799,0.11416550782680149,3.873611307399437,0.4569811968941804,D100,20,20,0.003,0.019342359767891684,4.8742746615087045
4653,0.16460034094395742,0.13159927822952244,1.2507693291210749,-0.26285764212277896,0.3900709219858156,0.10929693973133026,3.6849798170418313,0.4569340474556393,D100,20,20,0.005,0.019342359767891684,4.8742746615087045
