industry_code,industry_name,weight,freq,src,dst,n,beta,t_beta,p_beta,gamma_dst_ar1,t_gamma,delta_mkt,t_delta,alpha,r2,r2_adj
5800,運動科技,EW,D,下游,上游,4245,-0.03247649633502643,-2.569115612607274,0.010195843538667787,0.05124027007104138,1.4447273597342705,0.11412180907180393,2.58066584848281,0.0005095176741025892,0.01414130354831078,0.013443926493522884
5800,運動科技,EW,W,下游,上游,875,0.011723421205697731,0.3379864902762687,0.7353733685267985,-0.08159823338060508,-1.0641108728314548,0.1124326960447995,1.3229135647426205,0.0025113267238725773,0.0021539503898124757,-0.001282947599660078
5800,運動科技,EW,M,下游,上游,207,-0.06530158780729517,-0.6998593351530978,0.484015155074372,0.0609636290775742,0.30058033883514246,0.06662129150577088,0.4187956156057803,0.01143056210294528,0.008084962224148562,-0.006573880698647283
5800,運動科技,EW,D,上游,中游,4245,0.0006126063854802544,0.020869813174794798,0.9833495069743114,0.0728276698396961,2.153597366060154,0.015308991923836071,0.3281322149349737,0.00039412441560254243,0.0071135882527197936,0.006411239930333101
5800,運動科技,EW,W,上游,中游,875,-0.16031769085055797,-2.589201497670585,0.009619878569941712,0.1891178570659966,2.7676219952707455,0.0027663241578793508,0.03004017867113321,0.001776158749678192,0.013893014653068136,0.01049654972075953
5800,運動科技,EW,M,上游,中游,207,0.16722509554374876,1.0010776820969038,0.3167892538517667,-0.08635355369291357,-0.5278450186727692,0.03113521648878642,0.18102212849800833,0.00803698862540584,0.016494172641637328,0.0019596037644200592
5800,運動科技,EW,D,中游,上游,4245,0.0059592161306119456,0.1729244894577386,0.8627107818268553,0.007964992790521527,0.25528920851442943,0.12822418989633996,2.592277747283182,0.0005130120886282717,0.012509048165483816,0.011810516485336708
5800,運動科技,EW,W,中游,上游,875,0.17881855856199802,2.297230167019818,0.021605643077541207,-0.10118570923322884,-1.4617079498913783,-0.035880754658171185,-0.3204328423251719,0.002507888678627013,0.008741065658457559,0.005326855781276563
5800,運動科技,EW,M,中游,上游,207,-0.20599652019938083,-0.9467903929371029,0.3437455981721568,0.035787018176195895,0.2072694809229782,0.24536143715099185,1.0369480947331033,0.011587239668696944,0.012923658264499704,-0.0016636768350397624
5800,運動科技,EW,D,中游,下游,4245,0.010317264346802104,0.17932866550168855,0.8576796398562765,-0.0895352960420867,-4.091308060930397,0.12938924184655218,1.9789113098610376,0.00036605858932473696,0.007877494320815637,0.007175686370559098
5800,運動科技,EW,W,中游,下游,875,0.04860845631117742,0.46241206406850294,0.6437858495715827,-0.184791287079887,-4.238892836536228,0.17751808436135816,1.550832639770811,0.0012767014493966318,0.029560461417916684,0.026217960136922125
5800,運動科技,EW,M,中游,下游,207,-0.17654240426981793,-0.9303717848056304,0.3521786220622636,-0.0636909810427893,-0.6877945147048597,0.4082080864067086,1.935811774403476,0.004855940609328382,0.029319138789519084,0.014974101431728615
5800,運動科技,EW,D,下游,中游,4245,-0.03219130227574885,-2.761891987690119,0.005746748655471716,0.11667997947177607,3.1259474652597743,-0.0047039826221938275,-0.11258101065762773,0.00039650425051371063,0.009019681681330938,0.008318681691951935
5800,運動科技,EW,W,下游,中游,875,-0.04046947369254211,-1.4100260499337114,0.15853199110156002,0.1972144871923226,2.7624443018786833,-0.1463031479818417,-1.81920241619251,0.0016804495936871106,0.008785865159910977,0.005371809586408927
5800,運動科技,EW,M,下游,中游,207,0.012927139579036954,0.19071821563550492,0.848746366628146,-0.06983968794733138,-0.42593793133513685,0.16545801388283662,0.8245564062537418,0.008620454257749112,0.01008343324282257,-0.004545875625510121
6000,自動化,EW,D,上游,下游,3846,0.0052067376903230204,0.3387345499482463,0.7348097106555989,0.09275965388326858,2.9238421330223763,0.028769206964663858,0.5608778773484155,0.0006523192776366071,0.012719669891683383,0.011948758650057956
6000,自動化,EW,W,上游,下游,794,0.03144007530180788,0.9341324589972255,0.35023557030388475,0.05051322144279431,0.7657667232436521,-0.027706361211127788,-0.30757644429683906,0.0029106698868017946,0.005462859222486127,0.0016861359030778678
6000,自動化,EW,M,上游,下游,188,-0.17087279882978954,-2.762022434777832,0.00574445310534799,0.11017332690110547,0.908320623883409,0.16906114447609186,0.9160978087265957,0.015235273268204478,0.02899272548553844,0.013161085140193984
6000,自動化,EW,D,下游,上游,3846,0.008206893827914364,0.19168178842769343,0.8479914721884891,0.07480494141493944,2.687454456110495,0.11160617890285365,1.551361066087132,0.0006234198622284305,0.013731808537699286,0.012961687617765172
6000,自動化,EW,W,下游,上游,794,-0.010806045269084727,-0.12679894141468348,0.8990995336044755,0.07358034621572004,1.345763024562967,0.09671940116790659,0.6667964881533652,0.0024943637828192173,0.01065435911791135,0.006897350355067999
