n,ann_ret,ann_vol,sharpe,max_dd,ann_alpha,t_alpha,beta,target,predictor,smooth_N,hold_K,cost_rt,avg_daily_turn,ann_turn
4668,0.15504300048545777,0.1353204388720629,1.1457471005694961,-0.26235504312109226,0.10245862516609593,3.424853001407216,0.4304732377533196,G_md,D_D_macro,10,5,0.003,0.06812339331619537,17.16709511568123
4668,0.13787590536977656,0.13548642594916402,1.017636301229978,-0.28131633720981075,0.08531010210342233,2.8188618870499886,0.4303212007320304,G_md,D_D_macro,10,5,0.005,0.06812339331619537,17.16709511568123
4668,0.11212526269625471,0.13595587955104468,0.8247180119500257,-0.30888217805155316,0.05958731750941183,1.9336685977348829,0.4300931452000966,G_md,D_D_macro,10,5,0.008,0.06812339331619537,17.16709511568123
4668,0.09495816758057349,0.13641465036879555,0.6960994828917209,-0.3319201788598587,0.04243879444673819,1.3601047719794075,0.42994110817880743,G_md,D_D_macro,10,5,0.01,0.06812339331619537,17.16709511568123
4663,0.17848674134855083,0.14186513691303745,1.258143792283246,-0.3655062178560984,0.12078947429635858,3.746348405687419,0.47301239303800224,G_md,D_D_macro,10,10,0.0,0.03774394166845379,9.511473300450355
4663,0.16421953139787532,0.1419557315550425,1.156836216466541,-0.382478446639014,0.10646661709152352,3.2633153703268247,0.47346859906301536,G_md,D_D_macro,10,10,0.003,0.03774394166845379,9.511473300450355
4663,0.15470805809742494,0.14209664872195815,1.088752335040242,-0.39355406739199217,0.09691804562163348,2.9466414861437813,0.4737727364130241,G_md,D_D_macro,10,10,0.005,0.03774394166845379,9.511473300450355
4663,0.14044084814674943,0.14242832758300572,0.9860457573996438,-0.4098163150404388,0.08259518841679846,2.4800119997297876,0.47422894243803715,G_md,D_D_macro,10,10,0.008,0.03774394166845379,9.511473300450355
4663,0.13092937484629907,0.14272921402028477,0.9173270920394146,-0.42042804972233194,0.07304661694690834,2.1746895333864344,0.474533079788046,G_md,D_D_macro,10,10,0.01,0.03774394166845379,9.511473300450355
4653,0.1751883172962329,0.1467613667919798,1.1936950515359104,-0.3714581570393265,0.113375359175605,3.3528712034804125,0.5107180484374167,G_md,D_D_macro,10,20,0.0,0.02149151085321298,5.415860735009671
4653,0.1670645261937184,0.1467315421628356,1.1385726867664092,-0.38449737204491385,0.10526529088864306,3.09487858682443,0.5106046662309809,G_md,D_D_macro,10,20,0.003,0.02149151085321298,5.415860735009671
4653,0.1616486654587087,0.14675681051630943,1.1014730075558865,-0.3930501525050374,0.09985857869733504,2.9240940182287956,0.5105290780933569,G_md,D_D_macro,10,20,0.005,0.02149151085321298,5.415860735009671
4653,0.1535248743561942,0.14686239359479952,1.0453654648975474,-0.40567261117386944,0.09174851041037302,2.669872025502532,0.510415695886921,G_md,D_D_macro,10,20,0.008,0.02149151085321298,5.415860735009671
4653,0.14810901362118453,0.1469778270497164,1.0076963076279901,-0.4139516928892619,0.08634179821906504,2.501770313252637,0.510340107749297,G_md,D_D_macro,10,20,0.01,0.02149151085321298,5.415860735009671
4672,0.26534015827954965,0.1312857028301302,2.0210895212471973,-0.1779071239943406,0.21722420883360996,7.2127792893609275,0.4003175811522832,G_md,D_D_macro,20,1,0.0,0.1035958904109589,26.106164383561644
4672,0.2261809117042072,0.13124569432148203,1.7233396712442584,-0.2234539635239149,0.1781645506076472,5.7600252925826565,0.39948902081847076,G_md,D_D_macro,20,1,0.003,0.1035958904109589,26.106164383561644
4672,0.20007474732064554,0.1314417995123956,1.5221546575203235,-0.2524433598836785,0.1521247784570054,4.822515854157776,0.3989366472625957,G_md,D_D_macro,20,1,0.005,0.1035958904109589,26.106164383561644
4672,0.16091550074530306,0.1320681388227942,1.2184278674602627,-0.29469771088583185,0.11306512023104254,3.472244182781509,0.3981080869287836,G_md,D_D_macro,20,1,0.008,0.1035958904109589,26.106164383561644
4672,0.13480933636174144,0.13270471388915064,1.0158594401880012,-0.32851233045920736,0.08702534808040069,2.613250885795521,0.39755571337290846,G_md,D_D_macro,20,1,0.01,0.1035958904109589,26.106164383561644
4668,0.19151704589939472,0.13492082583742881,1.4194772727685558,-0.28604070751386856,0.1393727035023404,4.410058751922959,0.42687098146267505,G_md,D_D_macro,20,5,0.0,0.04755784061696658,11.984575835475578
4668,0.17354018214618136,0.13500823103349288,1.2854044588076226,-0.3009268382770873,0.12144078169074284,3.7707258817016034,0.4265030717366249,G_md,D_D_macro,20,5,0.003,0.04755784061696658,11.984575835475578
4668,0.16155560631070578,0.13517208994823937,1.1951846447929402,-0.31069025048489063,0.10948616714967778,3.3558851859436207,0.42625779858592483,G_md,D_D_macro,20,5,0.005,0.04755784061696658,11.984575835475578
4668,0.14357874255749237,0.13557549579987344,1.0590316613662454,-0.33606692278806016,0.09155424533808013,2.7512157025651165,0.42588988885987467,G_md,D_D_macro,20,5,0.008,0.04755784061696658,11.984575835475578
4668,0.13159416672201682,0.13594878381609385,0.9679686940048852,-0.3532021053869906,0.07959963079701507,2.360028148574217,0.42564461570917467,G_md,D_D_macro,20,5,0.01,0.04755784061696658,11.984575835475578
4663,0.19201734530363027,0.14047996747091698,1.3668663850123888,-0.31139305120127736,0.13506516736138402,4.384535861027824,0.46690402082336513,G_md,D_D_macro,20,10,0.0,0.03131031524769462,7.8901994424190445
4663,0.1801820461400017,0.1405893251092809,1.2816196820060495,-0.3176016242589129,0.12316233550794868,3.9506655856677075,0.46745766575051423,G_md,D_D_macro,20,10,0.003,0.03131031524769462,7.8901994424190445
4663,0.17229184669758263,0.14073010233442365,1.224271451804656,-0.32443776892981446,0.1152271142723251,3.665847759394942,0.46782676236861365,G_md,D_D_macro,20,10,0.005,0.03131031524769462,7.8901994424190445
4663,0.16045654753395408,0.14104266990569544,1.1376454206463849,-0.33857213441363265,0.10332428241888976,3.2456780043739837,0.4683804072957627,G_md,D_D_macro,20,10,0.008,0.03131031524769462,7.8901994424190445
4663,0.15256634809153505,0.14131830056240244,1.0795937078521955,-0.34784195331883805,0.09538906118326614,2.9704767853657708,0.46874950391386205,G_md,D_D_macro,20,10,0.01,0.03131031524769462,7.8901994424190445
4653,0.18797372158619124,0.1442510550635926,1.3031011905134675,-0.3323921364219454,0.12781985180578326,3.8198353189181953,0.49701014017570866,G_md,D_D_macro,20,20,0.0,0.017623038899634645,4.441005802707931
4653,0.18131221288212934,0.1442077114102481,1.257299010635602,-0.3442726210917717,0.12117370325715934,3.595814585830713,0.49688322975356625,G_md,D_D_macro,20,20,0.003,0.017623038899634645,4.441005802707931
4653,0.1768712070794214,0.1442166356262088,1.2264272170226542,-0.352084937595877,0.11674293755807676,3.447737359180442,0.4967986228054712,G_md,D_D_macro,20,20,0.005,0.017623038899634645,4.441005802707931
4653,0.17020969837535954,0.14428673789231192,1.1796628079733509,-0.3636435456418531,0.1100967890094528,3.227622321969677,0.49667171238332886,G_md,D_D_macro,20,20,0.008,0.017623038899634645,4.441005802707931
4653,0.1657686925726516,0.14437124052522665,1.1482113194399413,-0.371461166713865,0.1056660233103702,3.082264589371152,0.49658710543523377,G_md,D_D_macro,20,20,0.01,0.017623038899634645,4.441005802707931
4672,0.2842017185723058,0.13537424622063768,2.0993780316907835,-0.26581349894908735,0.23189344514841878,9.770374152750472,0.4351970964394986,G_md,E_0.7GA+0.3D,1,1,0.0,0.4383561643835616,110.46575342465752
4672,0.11850308843531951,0.13641657855939984,0.8686853877054228,-0.36867975968845357,0.06603292585280443,2.6166266722310545,0.4365439902895226,G_md,E_0.7GA+0.3D,1,1,0.003,0.4383561643835616,110.46575342465752
4672,0.008037335010661978,0.1376716614982883,0.05838046060598977,-0.5659031070858975,-0.04454075367760521,-1.690714683227456,0.43744191952287204,G_md,E_0.7GA+0.3D,1,1,0.005,0.4383561643835616,110.46575342465752
4672,-0.15766129512632432,0.14036452698310667,-1.1232274885612616,-0.9698622696714357,-0.21040127297321973,-7.476223471982207,0.4387888133728968,G_md,E_0.7GA+0.3D,1,1,0.008,0.4383561643835616,110.46575342465752
4672,-0.26812704855098185,0.14267614505819673,-1.8792703464311744,-0.9958922810999571,-0.32097495250362934,-10.910379216166929,0.4396867426062461,G_md,E_0.7GA+0.3D,1,1,0.01,0.4383561643835616,110.46575342465752
4668,0.16305676214827547,0.13333088476851018,1.222948174621173,-0.47559938211032204,0.11116878624389803,3.877207864730369,0.42477227983345806,G_md,E_0.7GA+0.3D,1,5,0.0,0.09961439588688946,25.102827763496144
4668,0.12540252050303125,0.13320145696856747,0.9414500663654406,-0.5120155696958975,0.07361858638029026,2.5263814901955377,0.42392055910214466,G_md,E_0.7GA+0.3D,1,5,0.003,0.09961439588688946,25.102827763496144
4668,0.1002996927395351,0.133327221569595,0.7522821788285748,-0.5349049253204758,0.04858511980455177,1.6479617057729992,0.423352745281269,G_md,E_0.7GA+0.3D,1,5,0.005,0.09961439588688946,25.102827763496144
4668,0.06264545109429087,0.13383274758006258,0.468087611044633,-0.5672807761264187,0.011034919940943931,0.36736081832575956,0.4225010245499558,G_md,E_0.7GA+0.3D,1,5,0.008,0.09961439588688946,25.102827763496144
4668,0.03754262333079474,0.13437916332672686,0.2793783083729607,-0.587627572890784,-0.013998546634794544,-0.45991848074489433,0.42193321072908,G_md,E_0.7GA+0.3D,1,5,0.01,0.09961439588688946,25.102827763496144
4663,0.143675490547596,0.13629304231322265,1.0541659948965507,-0.38968421059891256,0.08979410939885737,3.4294975636908247,0.44172908596004673,G_md,E_0.7GA+0.3D,1,10,0.0,0.04632211022946601,11.673171777825434
4663,0.12616573288085783,0.13625138682325805,0.9259776052372731,-0.40236891094849236,0.07223959241702689,2.7291527669433795,0.44209603073619025,G_md,E_0.7GA+0.3D,1,10,0.003,0.04632211022946601,11.673171777825434
4663,0.1144925611030324,0.13632574535937553,0.8398454804058654,-0.410688902151226,0.06053658109580659,2.2690780135349122,0.44234066058695276,G_md,E_0.7GA+0.3D,1,10,0.005,0.04632211022946601,11.673171777825434
4663,0.09698280343629426,0.13659014286948631,0.7100278350902863,-0.422967429141765,0.042982064113976134,1.590788278002094,0.44270760536309633,G_md,E_0.7GA+0.3D,1,10,0.008,0.04632211022946601,11.673171777825434
4663,0.08530963165846883,0.1368678550074304,0.623299252069359,-0.43102067929381416,0.03127905279275579,1.1472912100138273,0.4429522352138587,G_md,E_0.7GA+0.3D,1,10,0.01,0.04632211022946601,11.673171777825434
4653,0.11755315230309533,0.15194966631991416,0.773632184591965,-0.5652073872814822,0.04894579078460538,1.4519614735626745,0.5668555404642651,G_md,E_0.7GA+0.3D,1,20,0.0,0.0223511712873415,5.6324951644100585
4653,0.10910440955648021,0.151914181891271,0.718197657375854,-0.5691282996540067,0.04052588265750555,1.2003407402187256,0.5666172997934737,G_md,E_0.7GA+0.3D,1,20,0.003,0.0223511712873415,5.6324951644100585
4653,0.10347191439207017,0.15193584117871836,0.6810237373179033,-0.5717258368000309,0.03491261057277233,1.0328171974445548,0.5664584726796128,G_md,E_0.7GA+0.3D,1,20,0.005,0.0223511712873415,5.6324951644100585
4653,0.09502317164545511,0.15203626473540932,0.6250033293755617,-0.575597667756518,0.026492702445672523,0.7820662707325323,0.5662202320088213,G_md,E_0.7GA+0.3D,1,20,0.008,0.0223511712873415,5.6324951644100585
4653,0.08939067648104504,0.15214843377346748,0.5875228174490318,-0.5781626485318225,0.020879430360939328,0.6153694386319818,0.5660614048949604,G_md,E_0.7GA+0.3D,1,20,0.01,0.0223511712873415,5.6324951644100585
4672,0.3042893487562275,0.13197850683668413,2.305597752615645,-0.16678936408045397,0.2548683089210371,9.929959466861279,0.4111757401167423,G_md,E_0.7GA+0.3D,3,1,0.0,0.2778253424657534,70.01198630136986
4672,0.1992713693041726,0.13266206956179652,1.5020975472672558,-0.22184389554904538,0.14963807150924152,5.582719153220114,0.4129416949405002,G_md,E_0.7GA+0.3D,3,1,0.003,0.2778253424657534,70.01198630136986
4672,0.12925938300280276,0.1335898683387807,0.9675837292915365,-0.2897524731225678,0.07948457990137778,2.876018480970846,0.4141189981563387,G_md,E_0.7GA+0.3D,3,1,0.005,0.2778253424657534,70.01198630136986
4672,0.024241403550747952,0.13567033263118358,0.17867873602586062,-0.4083007388650727,-0.025745657510417793,-0.8881934197384126,0.41588495298009687,G_md,E_0.7GA+0.3D,3,1,0.008,0.2778253424657534,70.01198630136986
4672,-0.04577058275062191,0.13750027604292223,-0.3328762971816444,-0.7855945895796119,-0.09589914911828154,-3.2024348452437144,0.41706225619593534,G_md,E_0.7GA+0.3D,3,1,0.01,0.2778253424657534,70.01198630136986
4668,0.15174160073486387,0.1347812733859126,1.1258359334563464,-0.3346243910230067,0.09909104772469281,3.425519347497899,0.43101499040620594,G_md,E_0.7GA+0.3D,3,5,0.0,0.0979005998286204,24.67095115681234
4668,0.11473517399964536,0.13472265865986924,0.8516397697384688,-0.374278764778336,0.062060258422672154,2.100581532515547,0.4312144305050493,G_md,E_0.7GA+0.3D,3,5,0.003,0.0979005998286204,24.67095115681234
4668,0.09006422284283302,0.13489000903590337,0.6676863874985793,-0.3994239772803647,0.03737306555465835,1.2467478603275588,0.43134739057094473,G_md,E_0.7GA+0.3D,3,5,0.005,0.0979005998286204,24.67095115681234
4668,0.053057796107614484,0.13544914462933275,0.3917174689645426,-0.43944430998101247,0.00034227625263769616,0.011165783585399415,0.4315468306697881,G_md,E_0.7GA+0.3D,3,5,0.008,0.0979005998286204,24.67095115681234
4668,0.02838684495080216,0.13602533829025334,0.20868792026254546,-0.5019854783090335,-0.024344916615376133,-0.7821820373899928,0.43167979073568363,G_md,E_0.7GA+0.3D,3,5,0.01,0.0979005998286204,24.67095115681234
4663,0.14151307931710475,0.1388986721621852,1.0188224056733015,-0.46091390013992506,0.08599853152447144,2.5459766642749897,0.4551180747618846,G_md,E_0.7GA+0.3D,3,10,0.0,0.04331975123311173,10.916577310744156
4663,0.1251382133509885,0.1388569870046812,0.9012021364597936,-0.4768808654810268,0.06960273235304983,2.035663021293733,0.45528968887883225,G_md,E_0.7GA+0.3D,3,10,0.003,0.04331975123311173,10.916577310744156
4663,0.11422163604024434,0.1389232117619439,0.822192595402792,-0.48795017507750627,0.05867219957210208,1.701768458460462,0.4554040982901308,G_md,E_0.7GA+0.3D,3,10,0.005,0.04331975123311173,10.916577310744156
4663,0.09784677007412813,0.13916330275385475,0.7031075588022995,-0.5061348372603854,0.042276400400680446,1.2106717059947492,0.4555757124070785,G_md,E_0.7GA+0.3D,3,10,0.008,0.04331975123311173,10.916577310744156
4663,0.08693019276338397,0.13941682226307853,0.6235272856768126,-0.5179123439388644,0.03134586761973273,0.8898978009064714,0.455690121818377,G_md,E_0.7GA+0.3D,3,10,0.01,0.04331975123311173,10.916577310744156
4653,0.14075619501468237,0.1418298578800828,0.9924299235615947,-0.43271843922194175,0.08212919131471946,2.4751774254664674,0.4843946936975052,G_md,E_0.7GA+0.3D,3,20,0.0,0.02321083172147002,5.849129593810445
4653,0.13198250062396671,0.14182798029934549,0.9305815421287207,-0.44259216290127457,0.07335114935662128,2.203847503820722,0.484430614662891,G_md,E_0.7GA+0.3D,3,20,0.003,0.02321083172147002,5.849129593810445
4653,0.12613337103015626,0.1418770856125908,0.8890327179018586,-0.4547253703284212,0.06749912138455585,2.0235228358587207,0.4844545619731481,G_md,E_0.7GA+0.3D,3,20,0.005,0.02321083172147002,5.849129593810445
4653,0.1173596766394406,0.14202617466793938,0.8263242808153523,-0.47245359352406213,0.058721079426457726,1.7540676752110802,0.4844904829385339,G_md,E_0.7GA+0.3D,3,20,0.008,0.02321083172147002,5.849129593810445
4653,0.11151054704563014,0.14217573171908746,0.7843149157547791,-0.48396527920617094,0.05286905145439228,1.5752258117430293,0.484514430248791,G_md,E_0.7GA+0.3D,3,20,0.01,0.02321083172147002,5.849129593810445
4672,0.29266966015896745,0.1280266904439781,2.286005044292181,-0.19754936420836933,0.2469542997251973,9.448623483209046,0.3803450357123934,G_md,E_0.7GA+0.3D,5,1,0.0,0.2110445205479452,53.18321917808219
4672,0.21289483139184417,0.12824963325102104,1.6600034323306672,-0.24073195232778688,0.16712000760575282,6.1196523400346905,0.38083976200674113,G_md,E_0.7GA+0.3D,5,1,0.003,0.2110445205479452,53.18321917808219
4672,0.15971161221376198,0.1288059736273619,1.2399394819669676,-0.27210004172533486,0.11389714619278987,4.043656634543904,0.3811695795363059,G_md,E_0.7GA+0.3D,5,1,0.005,0.2110445205479452,53.18321917808219
4672,0.07993678344663871,0.13024160287067701,0.6137576756177646,-0.32429695904786526,0.034062854073345514,1.1524972117161576,0.3816643058306538,G_md,E_0.7GA+0.3D,5,1,0.008,0.2110445205479452,53.18321917808219
4672,0.02675356426855649,0.13158923362833516,0.20331119447142698,-0.4529068590840447,-0.019160007339617445,-0.6273301332258799,0.38199412336021865,G_md,E_0.7GA+0.3D,5,1,0.01,0.2110445205479452,53.18321917808219
4668,0.16041300146083617,0.1322359830494244,1.2130813244749,-0.29859494685714405,0.11007595103689126,3.6979863059339215,0.412075886484271,G_md,E_0.7GA+0.3D,5,5,0.0,0.08547557840616966,21.539845758354755
4668,0.12810323282330405,0.132317730175539,0.9681486574275134,-0.334506537176823,0.07773694803346978,2.551080758160948,0.41231520875560385,G_md,E_0.7GA+0.3D,5,5,0.003,0.08547557840616966,21.539845758354755
4668,0.10656338706494924,0.13255812585013618,0.8038993187443271,-0.36451274543128054,0.056177612697855435,1.8144006382955133,0.4124747569364923,G_md,E_0.7GA+0.3D,5,5,0.005,0.08547557840616966,21.539845758354755
4668,0.07425361842741712,0.13319555267884464,0.5574782110514924,-0.4070559880613547,0.023838609694433983,0.7514302759445374,0.4127140792078252,G_md,E_0.7GA+0.3D,5,5,0.008,0.08547557840616966,21.539845758354755
4668,0.052713772669062374,0.1338030079732597,0.39396552788706474,-0.4338567052586382,0.002279274358819657,0.07067581362270367,0.41287362738871386,G_md,E_0.7GA+0.3D,5,5,0.01,0.08547557840616966,21.539845758354755
4663,0.1630542402094158,0.1391673287548706,1.1716416609290508,-0.3695062380915455,0.10767672103780551,3.4856900946539615,0.45399468990751723,G_md,E_0.7GA+0.3D,5,10,0.0,0.04074630066480806,10.268067767531631
4663,0.14765213855811835,0.1391993324710136,1.0607244728624323,-0.38820263594208915,0.09225051373596217,2.948648257953366,0.454192312291263,G_md,E_0.7GA+0.3D,5,10,0.003,0.04074630066480806,10.268067767531631
4663,0.1373840707905867,0.13930909096558264,0.9861816615006734,-0.401162830950171,0.0819663755347332,2.597199931479293,0.4543240605470934,G_md,E_0.7GA+0.3D,5,10,0.005,0.04074630066480806,10.268067767531631
4663,0.12198196913928927,0.1396059456251452,0.873759126755404,-0.42245054816062033,0.06654016823288986,2.0803028389054687,0.45452168293083917,G_md,E_0.7GA+0.3D,5,10,0.008,0.04074630066480806,10.268067767531631
4663,0.11171390137175764,0.139891556903631,0.7985750094175843,-0.4362373836784823,0.05625603003166098,1.7427488017273143,0.4546534311866697,G_md,E_0.7GA+0.3D,5,10,0.01,0.04074630066480806,10.268067767531631
4653,0.16152594468485096,0.14203243168861585,1.137246914415798,-0.39859283671645784,0.10306998519799723,3.2826972686316354,0.4829814727585372,G_md,E_0.7GA+0.3D,5,20,0.0,0.02278100150440576,5.740812379110252
4653,0.1529147261161856,0.14203605881712822,1.0765908839604155,-0.40754679630131774,0.09448259720304172,2.992676996065724,0.4827845770837747,G_md,E_0.7GA+0.3D,5,20,0.003,0.02278100150440576,5.740812379110252
4653,0.14717391373707536,0.1420878495804916,1.035795208187049,-0.4134492596665763,0.08875767187307135,2.800564771136272,0.4826533133005998,G_md,E_0.7GA+0.3D,5,20,0.005,0.02278100150440576,5.740812379110252
4653,0.13856269516840997,0.14223948687971325,0.9741506961817671,-0.4222037553174497,0.08017028387811578,2.514446826920513,0.48245641762583735,G_md,E_0.7GA+0.3D,5,20,0.008,0.02278100150440576,5.740812379110252
4653,0.1328218827892997,0.14238975667591414,0.9328050408261364,-0.42797456872776307,0.07444535854814542,2.3251780099045503,0.48232515384266234,G_md,E_0.7GA+0.3D,5,20,0.01,0.02278100150440576,5.740812379110252
4672,0.2764910323827304,0.12706899781301859,2.1759125919099924,-0.1733613119920011,0.23155276830440846,8.831969196945542,0.3738797089981234,G_md,E_0.7GA+0.3D,10,1,0.0,0.1365582191780822,34.41267123287671
4672,0.22487202553341523,0.12723230342735667,1.767412987707214,-0.21212978301156904,0.1798249461489126,6.581094941403167,0.3747850362474918,G_md,E_0.7GA+0.3D,10,1,0.003,0.1365582191780822,34.41267123287671
4672,0.1904593543005385,0.12763245735576537,1.492248588222729,-0.23699057665731693,0.14533973137858205,5.166789013145018,0.3753885877470706,G_md,E_0.7GA+0.3D,10,1,0.005,0.1365582191780822,34.41267123287671
4672,0.13884034745122345,0.12866417817779016,1.079090928163173,-0.28142020506229015,0.09361190922308608,3.1811495611807503,0.37629391499643916,G_md,E_0.7GA+0.3D,10,1,0.008,0.1365582191780822,34.41267123287671
4672,0.10442767621834674,0.12963431018928714,0.8055558444817994,-0.332199985461043,0.0591266944527555,1.9484231376007903,0.3768974664960181,G_md,E_0.7GA+0.3D,10,1,0.01,0.1365582191780822,34.41267123287671
4668,0.16287208647979143,0.1347065040858667,1.209088511241974,-0.3127764498274952,0.11028364202084638,3.6099584959201843,0.43050654908735375,G_md,E_0.7GA+0.3D,10,5,0.0,0.0664095972579263,16.73521850899743
4668,0.13776925871629528,0.13477127187836604,1.022244999220865,-0.34404860125955206,0.08513558280484534,2.735918842408794,0.430876828846119,G_md,E_0.7GA+0.3D,10,5,0.003,0.0664095972579263,16.73521850899743
4668,0.12103404020729788,0.13495925068435521,0.8968191479543272,-0.36412681781863243,0.06837020999417792,2.169557197216604,0.4311236820186294,G_md,E_0.7GA+0.3D,10,5,0.005,0.0664095972579263,16.73521850899743
4668,0.09593121244380172,0.13545721364813448,0.7082030543828693,-0.3933045987656041,0.043222150778176864,1.3451680939752204,0.43149396177739485,G_md,E_0.7GA+0.3D,10,5,0.008,0.0664095972579263,16.73521850899743
4668,0.0791959939348043,0.13593195461869073,0.5826149867186182,-0.4124995044976295,0.02645677796750947,0.812580929335605,0.431740814949905,G_md,E_0.7GA+0.3D,10,5,0.01,0.0664095972579263,16.73521850899743
4663,0.1877488088551412,0.13730673226871895,1.3673678322465903,-0.3591716044197907,0.13363608544520428,4.119723885987435,0.4436256707061004,G_md,E_0.7GA+0.3D,10,10,0.0,0.03688612481235256,9.295303452712846
4663,0.1738058536760719,0.13734882640419027,1.2654338462608765,-0.3781773742369443,0.11965230566334276,3.640228395031725,0.44396035801536465,G_md,E_0.7GA+0.3D,10,10,0.003,0.03688612481235256,9.295303452712846
4663,0.16451055022335906,0.13745833403936192,1.1968030266993532,-0.3905490560777666,0.1103297858087684,3.3265442865469006,0.4441834828882074,G_md,E_0.7GA+0.3D,10,10,0.005,0.03688612481235256,9.295303452712846
4663,0.15056759504428982,0.13774437431484204,1.0930943335670305,-0.4086690121882808,0.09634600602690688,2.865244003876338,0.44451817019747164,G_md,E_0.7GA+0.3D,10,10,0.008,0.03688612481235256,9.295303452712846
4663,0.14127229159157695,0.1380158611095101,1.0235946104736686,-0.4204633703116183,0.08702348617233253,2.563978728566142,0.44474129507031446,G_md,E_0.7GA+0.3D,10,10,0.01,0.03688612481235256,9.295303452712846
4653,0.16747960616189136,0.14456493277739335,1.1585078272044225,-0.4331396060436661,0.10696276933891327,3.1449963454792744,0.5000090877307951,G_md,E_0.7GA+0.3D,10,20,0.0,0.02192134107027724,5.524177949709864
4653,0.15919333923732662,0.14452741634946706,1.1014750229285037,-0.44823179497019605,0.09870819524357506,2.885481374491513,0.4997472316348539,G_md,E_0.7GA+0.3D,10,20,0.003,0.02192134107027724,5.524177949709864
4653,0.15366916128761676,0.14454914114872433,1.06309286977713,-0.45808155070907497,0.0932051458466829,2.7137575044849465,0.49957266090422625,G_md,E_0.7GA+0.3D,10,20,0.005,0.02192134107027724,5.524177949709864
4653,0.14538289436305196,0.14465178985985197,1.005054237516925,-0.4725819049894434,0.08495057175134467,2.4582207628853987,0.49931080480828516,G_md,E_0.7GA+0.3D,10,20,0.008,0.02192134107027724,5.524177949709864
4653,0.1398587164133421,0.14476685273193723,0.9660962697884754,-0.4825404419870062,0.0794475223544525,2.289294652268859,0.49913623407765756,G_md,E_0.7GA+0.3D,10,20,0.01,0.02192134107027724,5.524177949709864
4672,0.244468443488786,0.12752185870728366,1.917070892527876,-0.19659303109048065,0.19913588801371387,6.96879591202182,0.37716015508790807,G_md,E_0.7GA+0.3D,20,1,0.0,0.09118150684931507,22.977739726027398
4672,0.21000183389974486,0.12761234743572325,1.6456231557492522,-0.2343349272703661,0.16459213200947492,5.484079272643819,0.3778020018493702,G_md,E_0.7GA+0.3D,20,1,0.003,0.09118150684931507,22.977739726027398
4672,0.1870240941737175,0.1278769723667888,1.4625314527878979,-0.258535800177751,0.14156296133998225,4.562400522590093,0.378229899690345,G_md,E_0.7GA+0.3D,20,1,0.005,0.09118150684931507,22.977739726027398
4672,0.15255748458467638,0.12857783565888528,1.1864990867431358,-0.29988165138469347,0.10701920533574338,3.280130953951346,0.3788717464518073,G_md,E_0.7GA+0.3D,20,1,0.008,0.09118150684931507,22.977739726027398
4672,0.12957974485864895,0.12924513141230912,1.0025889829866967,-0.3374941855239568,0.08399003466625081,2.489580887386311,0.3792996442927821,G_md,E_0.7GA+0.3D,20,1,0.01,0.09118150684931507,22.977739726027398
4668,0.18200622585987875,0.1335606263065416,1.3627236626020849,-0.30017315700833536,0.13074139060945472,4.325160145883843,0.41967104256946314,G_md,E_0.7GA+0.3D,20,5,0.0,0.04755784061696658,11.984575835475578
4668,0.16402936210666536,0.13363802584499748,1.2274153338430625,-0.31475816799783307,0.11273674659420346,3.654258840635215,0.41989846106160006,G_md,E_0.7GA+0.3D,20,5,0.003,0.04755784061696658,11.984575835475578
4668,0.15204478627118978,0.1337963077694562,1.1363900006357235,-0.3243241537596059,0.1007336505840359,3.2205230323666347,0.4200500733896914,G_md,E_0.7GA+0.3D,20,5,0.005,0.04755784061696658,11.984575835475578
4668,0.13406792251797645,0.13419299901022783,0.9990679357852207,-0.33844086197111733,0.08272900656878461,2.5902520445660966,0.4202774918818284,G_md,E_0.7GA+0.3D,20,5,0.008,0.04755784061696658,11.984575835475578
4668,0.12208334668250084,0.13456290837322685,0.9072585317782194,-0.34769931815851607,0.07072591055861709,2.1835690989664522,0.42042910420991975,G_md,E_0.7GA+0.3D,20,5,0.01,0.04755784061696658,11.984575835475578
4663,0.18337708920415513,0.1365019725168529,1.3434024858616231,-0.3094955800293139,0.1293884318580562,4.198026844679283,0.4426085551866127,G_md,E_0.7GA+0.3D,20,10,0.0,0.03131031524769462,7.8901994424190445
4663,0.17154179004052655,0.13657167870762288,1.2560568315761051,-0.32389542231999047,0.11753325083886622,3.768445504648594,0.442771550152538,G_md,E_0.7GA+0.3D,20,10,0.003,0.03131031524769462,7.8901994424190445
4663,0.16365159059810752,0.13668805858611535,1.1972632597967934,-0.3333398612008175,0.10962979682607289,3.48659312555355,0.44288021346315487,G_md,E_0.7GA+0.3D,20,10,0.005,0.03131031524769462,7.8901994424190445
4663,0.15181629143447897,0.13696713562414978,1.1084140056128255,-0.34727705443636114,0.09777461580688292,3.070944254157111,0.44304320842908024,G_md,E_0.7GA+0.3D,20,10,0.008,0.03131031524769462,7.8901994424190445
4663,0.14392609199205994,0.137222527842376,1.048851775689369,-0.3564176794269436,0.08987116179408956,2.7987600991228057,0.44315187173969706,G_md,E_0.7GA+0.3D,20,10,0.01,0.03131031524769462,7.8901994424190445
4653,0.16929037667381153,0.14183171817758,1.193600266915275,-0.3743416893994692,0.11077001445250333,3.314780295101151,0.48351358835136315,G_md,E_0.7GA+0.3D,20,20,0.0,0.018912529550827423,4.76595744680851
