n,ann_ret,ann_vol,sharpe,max_dd,win,ann_alpha,t_alpha,beta,smooth_N,hold_K,cost_rt,avg_daily_turn,ann_turn
4240,0.1657959790569369,0.12383523653560058,1.338843318713033,-0.3021804453346444,0.38301886792452833,0.11126997265153946,3.824527515630843,0.4253781477617544,10,5,0.0,0.0660377358490566,16.641509433962263
4240,0.1408337149059935,0.12388149168513947,1.136842259406597,-0.32988241934582163,0.38113207547169814,0.08630914790069455,2.898355647912604,0.42536691845324376,10,5,0.003,0.0660377358490566,16.641509433962263
4240,0.12419220547203125,0.12406904644583087,1.0009926652112553,-0.34775877192840876,0.3794811320754717,0.06966859806679788,2.302984586061677,0.42535943224757006,10,5,0.005,0.0660377358490566,16.641509433962263
4240,0.09922994132108785,0.1245840400019119,0.7964899943810223,-0.37371499012529574,0.3757075471698113,0.04470777331595294,1.4429581697876424,0.42534820293905956,10,5,0.008,0.0660377358490566,16.641509433962263
4240,0.08258843188712559,0.12508164681112302,0.6602761795408448,-0.3904634200019813,0.37358490566037733,0.028067223482056335,0.891425341381656,0.4253407167333858,10,5,0.01,0.0660377358490566,16.641509433962263
4235,0.18570605063188664,0.12484903949040962,1.4874447684169154,-0.27883763586526,0.38913813459268004,0.13040852539923392,4.165462568671659,0.4320279463681696,10,10,0.0,0.0358913813459268,9.044628099173554
4235,0.1721391084831263,0.12494466238759518,1.3777227869817088,-0.29812238535346414,0.3884297520661157,0.11678142672620015,3.663388967504688,0.43249793665314423,10,10,0.003,0.0358913813459268,9.044628099173554
4235,0.16309448038395277,0.1250955547412461,1.3037592000875295,-0.31070717673065584,0.38772136953955133,0.10769669427751101,3.3376195462978977,0.4328112635097941,10,10,0.005,0.0358913813459268,9.044628099173554
4235,0.1495275382351924,0.12545198001290248,1.191910547922909,-0.32918544781130754,0.38536009445100355,0.09406959560447725,2.8623364925993284,0.4332812537947687,10,10,0.008,0.0358913813459268,9.044628099173554
4235,0.14048291013601885,0.12577574791325175,1.1169316220875167,-0.3412433007047263,0.38441558441558443,0.08498486315578804,2.5543335432300904,0.43359458065141854,10,10,0.01,0.0358913813459268,9.044628099173554
4225,0.17978319611174431,0.12757745892024505,1.4092081597591282,-0.32866562328667803,0.38911242603550295,0.12198032803509816,3.810837382225071,0.4552600466465276,10,20,0.0,0.020828402366863907,5.2487573964497045
4225,0.17191006001706974,0.1275639227187718,1.3476385513485953,-0.3366904722004096,0.38840236686390534,0.11410069652495912,3.5379760713944686,0.45531120506211775,10,20,0.003,0.020828402366863907,5.2487573964497045
4225,0.16666130262062004,0.1276052646896763,1.3060691737595955,-0.34199362455615223,0.38792899408284026,0.10884760885153302,3.35776037432997,0.4553453106725112,10,20,0.005,0.020828402366863907,5.2487573964497045
4225,0.15878816652594546,0.12774272900260555,1.2430309557791481,-0.3498787933146965,0.3867455621301775,0.10096797734139394,3.090119800366314,0.4553964690881014,10,20,0.008,0.020828402366863907,5.2487573964497045
4225,0.15353940912949576,0.1278845466215233,1.2006095590571901,-0.35508952427745677,0.38627218934911245,0.0957148896679679,2.913559270223359,0.45543057469849485,10,20,0.01,0.020828402366863907,5.2487573964497045
